PriceList,ITEM,Price
UFCA 1711E V5,9190-248-9,5.0
UFCA 1711E V5,9190-250-7,5.0
UFCA 1711E V5,9190-250-70,5.0
UFCA 1711E V5,9190-250-8,5.0
UFCA 1711E V5,9190-258-8,5.0
UFCA 1711E V5,9190-266-1,5.0
UFCA 1711E V5,9190-267-7,5.0
UFCA 1711E V5,9190-275-1,5.0
UFCA 1711E V5,9190-280-8,5.0
UFCA 1711E V5,9190-281-7,5.0
UFCA 1711E V5,9190-282-0,5.0
UFCA 1711E V5,9190-283-7,5.0
UFCA 1711E V5,9190-284-7,5.0
UFCA 1711E V5,9190-285-7,5.0
UFCA 1711E V5,9190-286-7,5.0
UFCA 1711E V5,9190-286-9,5.0
UFCA 1711E V5,9190-287-7,5.0
UFCA 1711E V5,9190-290-0,5.0
UFCA 1711E V5,9190-290-1,5.0
UFCA 1711E V5,9190-291-0,5.0
UFCA 1711E V5,9190-291-7,5.0
UFCA 1711E V5,9190-292-0,5.0
UFCA 1711E V5,9190-292-8,5.0
UFCA 1711E V5,9190-292-9,5.0
UFCA 1711E V5,9190-294-2,5.0
UFCA 1711E V5,9190-294-3,5.0
UFCA 1711E V5,9190-295-0,5.0
UFCA 1711E V5,9190-296-0,5.0
UFCA 1711E V5,9190-297-0,5.0
UFCA 1711E V5,9190-299-1,5.0
UFCA 1711E V5,9190-348-8,5.0
UFCA 1711E V5,9190-493-2,5.0
UFCA 1711E V5,9190-493-4,5.0
UFCA 1711E V5,9190-782-0,5.0
UFCA 1711E V5,9190-782-3,5.0
UFCA 1711E V5,9190-782-8,5.0
UFCA 1711E V5,9190-788-7,5.0
UFCA 1711E V5,9190-789-0,5.0
UFCA 1711E V5,9190-789-1,5.0
UFCA 1711E V5,9190-789-2,5.0
UFCA 1711E V5,9190-789-3,5.0
UFCA 1711E V5,9190-793-0,5.0
UFCA 1711E V5,9190-798-0,5.0
UFCA 1711E V5,9190-798-4,5.0
UFCA 1711E V5,9190-9308-0,5.0
UFCA 1711E V5,9190-9308-7,5.0
UFCA 1711E V5,9190-9309-7,5.0
UFCA 1711E V5,9190-9400-2,5.0
UFCA 1711E V5,9190-9400-3,5.0
UFCA 1711E V5,9190-9702-3,5.0
UFCA 1711E V5,9290-267-7,5.0
UFCA 1711E V5,9320-001-0,0.75
UFCA 1711E V5,9320-002-0,1.15
UFCA 1711E V5,9320-003-0,2.25
UFCA 1711E V5,9320-9001-1,3.0
UFMX 1711E V6,1110-001-3,30.0
UFMX 1711E V6,1110-002-0,21.0
UFMX 1711E V6,1140-200-0,32.0
UFMX 1711E V6,1140-201-0,20.0
UFMX 1711E V6,1140-202-7,23.0
UFMX 1711E V6,1140-203-7,25.0
UFMX 1711E V6,1140-204-8,12.0
UFMX 1711E V6,1140-205-1,12.0
UFMX 1711E V6,1180-100-0,95.0
UFMX 1711E V6,1180-101-0,67.0
UFMX 1711E V6,1180-102-0,90.0
UFMX 1711E V6,1180-103-0,85.0
UFMX 1711E V6,1190-200-0,330.0
UFMX 1711E V6,1190-201-0,280.0
UFMX 1711E V6,1190-202-5,280.0
UFMX 1711E V6,1190-203-8,280.0
UFMX 1711E V6,1190-204-0,180.0
UFMX 1711E V6,1190-204-2,180.0
UFMX 1711E V6,1190-205-7,260.0
UFMX 1711E V6,1190-206-7,360.0
UFMX 1711E V6,1190-207-7,260.0
UFMX 1711E V6,1190-208-5,325.0
UFMX 1711E V6,1190-208-6,325.0
UFMX 1711E V6,1190-208-8,325.0
UFMX 1711E V6,1190-209-0,425.0
UFMX 1711E V6,1190-210-7,370.0
UFMX 1711E V6,1190-211-0,325.0
UFMX 1711E V6,1190-211-3,325.0
UFMX 1711E V6,1190-211-6,325.0
UFMX 1711E V6,1190-212-0,310.0
UFMX 1711E V6,1190-213-0,365.0
UFMX 1711E V6,1190-214-2,365.0
UFMX 1711E V6,1190-300-0,495.0
UFMX 1711E V6,1190-301-0,425.0
UFMX 1711E V6,1190-302-5,425.0
UFMX 1711E V6,1190-303-8,425.0
UFMX 1711E V6,1190-304-0,260.0
UFMX 1711E V6,1190-304-2,260.0
UFMX 1711E V6,1190-305-7,355.0
UFMX 1711E V6,1190-306-7,520.0
UFMX 1711E V6,1190-307-7,370.0
UFMX 1711E V6,1190-308-5,485.0
UFMX 1711E V6,1190-308-6,485.0
UFMX 1711E V6,1190-308-8,485.0
UFMX 1711E V6,1190-309-0,590.0
UFMX 1711E V6,1190-310-7,520.0
UFMX 1711E V6,1190-311-0,485.0
UFMX 1711E V6,1190-311-3,485.0
UFMX 1711E V6,1190-311-6,485.0
UFMX 1711E V6,1190-312-0,450.0
UFMX 1711E V6,1190-313-0,520.0
UFMX 1711E V6,1190-314-2,520.0
UFMX 1711E V6,1220-001-0,11.0
UFMX 1711E V6,1220-002-0,11.0
UFMX 1711E V6,1220-004-4,15.0
UFMX 1711E V6,1220-004-7,15.0
UFMX 1711E V6,1220-005-9,15.0
UFMX 1711E V6,1220-100-0,48.0
UFMX 1711E V6,1220-101-8,37.0
UFMX 1711E V6,1220-102-9,37.0
UFMX 1711E V6,1220-103-0,48.0
UFMX 1711E V6,1220-104-0,25.0
UFMX 1711E V6,1220-105-3,30.0
UFMX 1711E V6,1220-105-4,30.0
UFMX 1711E V6,1220-105-8,30.0
UFMX 1711E V6,1230-001-0,15.0
UFMX 1711E V6,1230-001-1,15.0
UFMX 1711E V6,1230-002-0,35.0
UFMX 1711E V6,1230-002-1,35.0
UFMX 1711E V6,1230-003-0,22.0
UFMX 1711E V6,1230-003-1,22.0
UFMX 1711E V6,2020-100-0-A,180.0
UFMX 1711E V6,2020-101-0-B,210.0
UFMX 1711E V6,2020-102-15-A,330.0
UFMX 1711E V6,2020-103-15-A,370.0
UFMX 1711E V6,2020-104-0-A,350.0
UFMX 1711E V6,2020-104-1-A,350.0
UFMX 1711E V6,2020-105-15,125.0
UFMX 1711E V6,2020-106-13,260.0
UFMX 1711E V6,2020-107-13,260.0
UFMX 1711E V6,2020-108-4,165.0
UFMX 1711E V6,2020-109-12,365.0
UFMX 1711E V6,2020-109-16,415.0
UFMX 1711E V6,2020-110-13,280.0
UFMX 1711E V6,2020-110-4,290.0
UFMX 1711E V6,2020-111-13,280.0
UFMX 1711E V6,2020-111-4,290.0
UFMX 1711E V6,2020-112-14,350.0
UFMX 1711E V6,2020-112-4,350.0
UFMX 1711E V6,2020-113-14,450.0
UFMX 1711E V6,2020-113-4,450.0
UFMX 1711E V6,2020-114-0,255.0
UFMX 1711E V6,2020-115-20,255.0
UFMX 1711E V6,2020-116-20,225.0
UFMX 1711E V6,2020-117-1-A,125.0
UFMX 1711E V6,2020-118-1-A,125.0
UFMX 1711E V6,2020-119-1-A,125.0
UFMX 1711E V6,2020-120-16,470.0
UFMX 1711E V6,2020-121-16,445.0
UFMX 1711E V6,2020-122-4,375.0
UFMX 1711E V6,2020-123-16,375.0
UFMX 1711E V6,2020-124-13,645.0
UFMX 1711E V6,2020-200-0,175.0
UFMX 1711E V6,2020-200-3,175.0
UFMX 1711E V6,2020-201-2,145.0
UFMX 1711E V6,2020-202-15-A,175.0
UFMX 1711E V6,2020-203-0-A,150.0
UFMX 1711E V6,2020-203-1-A,150.0
UFMX 1711E V6,2020-204-15,320.0
UFMX 1711E V6,2020-205-13,130.0
UFMX 1711E V6,2020-206-4,100.0
UFMX 1711E V6,2020-207-12,160.0
UFMX 1711E V6,2020-207-16,180.0
UFMX 1711E V6,2020-208-13,130.0
UFMX 1711E V6,2020-208-4,120.0
UFMX 1711E V6,2020-209-14,200.0
UFMX 1711E V6,2020-209-4,200.0
UFMX 1711E V6,2020-210-14,200.0
UFMX 1711E V6,2020-210-4,200.0
UFMX 1711E V6,2020-211-0,115.0
UFMX 1711E V6,2020-212-20,100.0
UFMX 1711E V6,2020-213-1-A,40.0
UFMX 1711E V6,2020-214-1-A,60.0
UFMX 1711E V6,2020-215-1-A,60.0
UFMX 1711E V6,2020-216-1-A,60.0
UFMX 1711E V6,2020-217-16,115.0
UFMX 1711E V6,2020-218-16,100.0
UFMX 1711E V6,2020-219-4,150.0
UFMX 1711E V6,2020-220-16,155.0
UFMX 1711E V6,2020-221-13,280.0
UFMX 1711E V6,2020-300-13,95.0
UFMX 1711E V6,2020-301-12,125.0
UFMX 1711E V6,2020-301-16,145.0
UFMX 1711E V6,2020-400-15,250.0
UFMX 1711E V6,2020-401-4,205.0
UFMX 1711E V6,2020-402-14,330.0
UFMX 1711E V6,2020-402-4,330.0
UFMX 1711E V6,2020-403-1-A,100.0
UFMX 1711E V6,2020-500-21-B,45.0
UFMX 1711E V6,2020-500-22-B,40.0
UFMX 1711E V6,2020-501-21-B,40.0
UFMX 1711E V6,2020-501-22-B,40.0
UFMX 1711E V6,2020-502-21-B,55.0
UFMX 1711E V6,2020-502-22-B,55.0
UFMX 1711E V6,2020-503-21-B,55.0
UFMX 1711E V6,2020-503-22-B,55.0
UFMX 1711E V6,2020-504-21-B,170.0
UFMX 1711E V6,2020-504-22-B,170.0
UFMX 1711E V6,2020-505-21-B,165.0
UFMX 1711E V6,2020-505-22-B,165.0
UFMX 1711E V6,2020-506-21-B,170.0
UFMX 1711E V6,2020-506-22-B,170.0
UFMX 1711E V6,2020-507-21-B,100.0
UFMX 1711E V6,2020-507-22-B,100.0
UFMX 1711E V6,2030-400-16,410.0
UFMX 1711E V6,2030-400-4,410.0
UFMX 1711E V6,2030-500-12,480.0
UFMX 1711E V6,2030-500-16,825.0
UFMX 1711E V6,2030-501-12,410.0
UFMX 1711E V6,2030-501-16,645.0
UFMX 1711E V6,2030-502-16,470.0
UFMX 1711E V6,2030-502-4,470.0
UFMX 1711E V6,2030-503-12,80.0
UFMX 1711E V6,2030-503-16,135.0
UFMX 1711E V6,2030-600-0,190.0
UFMX 1711E V6,2030-600-7,190.0
UFMX 1711E V6,2030-601-1,150.0
UFMX 1711E V6,2030-601-7,150.0
UFMX 1711E V6,2030-602-12,200.0
UFMX 1711E V6,2030-602-16,340.0
UFMX 1711E V6,2030-603-12,155.0
UFMX 1711E V6,2030-603-16,250.0
UFMX 1711E V6,2030-604-16,200.0
UFMX 1711E V6,2030-604-23,155.0
UFMX 1711E V6,30124-4X,0.0
UFMX 1711E V6,30124-7X,0.0
UFMX 1711E V6,30125-2X,0.0
UFMX 1711E V6,30125-4X,0.0
UFMX 1711E V6,30134-4X,0.0
UFMX 1711E V6,30134-7X,0.0
UFMX 1711E V6,3020-051-23,60.0
UFMX 1711E V6,3020-134-8-B,38.25
UFMX 1711E V6,3020-141-31-B,23.0
UFMX 1711E V6,3020-141-8-A,70.0
UFMX 1711E V6,3020-267-44,90.0
UFMX 1711E V6,3020-280-57-A,35.0
UFMX 1711E V6,3020-291-6-B,28.0
UFMX 1711E V6,3020-374-8-A,425.0
UFMX 1711E V6,3020-381-5,80.0
UFMX 1711E V6,3020-383-32,105.0
UFMX 1711E V6,3020-386-25,131.0
UFMX 1711E V6,3020-387-56-B,128.0
UFMX 1711E V6,3020-388-16-A,26.0
UFMX 1711E V6,3020-388-44-A,625.0
UFMX 1711E V6,3020-388-8-A,625.0
UFMX 1711E V6,3020-395-4,165.0
UFMX 1711E V6,3020-396-0,249.0
UFMX 1711E V6,3020-415-17,81.0
UFMX 1711E V6,3020-416-4,170.0
UFMX 1711E V6,3020-419-16,255.0
UFMX 1711E V6,3020-420-25,98.0
UFMX 1711E V6,3020-422-45-A,85.0
UFMX 1711E V6,3020-423-35-A,85.0
UFMX 1711E V6,3020-551-16-A,220.0
UFMX 1711E V6,3020-584-4-B,36.0
UFMX 1711E V6,3020-585-1,18.0
UFMX 1711E V6,3020-585-8,18.0
UFMX 1711E V6,3020-586-8,27.0
UFMX 1711E V6,3020-587-8,26.0
UFMX 1711E V6,3020-588-1,36.0
UFMX 1711E V6,3020-588-8,36.0
UFMX 1711E V6,3020-592-1,24.5
UFMX 1711E V6,3020-594-1,1.75
UFMX 1711E V6,3020-9078-39,48.75
UFMX 1711E V6,3020-9079-6,48.75
UFMX 1711E V6,3020-9301-4,140.0
UFMX 1711E V6,3020-982-13-A,80.0
UFMX 1711E V6,3020-983-4-B,29.25
UFMX 1711E V6,3020-984-0-B,27.0
UFMX 1711E V6,3020-984-4-B,41.0
UFMX 1711E V6,3070-090-13,210.0
UFMX 1711E V6,3070-403-13-A,699.0
UFMX 1711E V6,3070-403-4-B,300.0
UFMX 1711E V6,3070-404-13,370.0
UFMX 1711E V6,3070-404-13-A,699.0
UFMX 1711E V6,3070-404-4-B,300.0
UFMX 1711E V6,3070-405-13-A,999.0
UFMX 1711E V6,3070-405-4-B,300.0
UFMX 1711E V6,3070-406-31,165.0
UFMX 1711E V6,3070-430-13,180.0
UFMX 1711E V6,3070-432-31,104.0
UFMX 1711E V6,3070-450-13-A,250.0
UFMX 1711E V6,3070-450-4-B,150.0
UFMX 1711E V6,3070-451-4-B,150.0
UFMX 1711E V6,3070-623-13,799.0
UFMX 1711E V6,3070-624-13,599.0
UFMX 1711E V6,3110-047-2,18.0
UFMX 1711E V6,3110-051-5,5.5
UFMX 1711E V6,3110-261-5,5.5
UFMX 1711E V6,3110-262-5,8.0
UFMX 1711E V6,3110-263-5,10.0
UFMX 1711E V6,3110-263-8,10.0
UFMX 1711E V6,3110-264-5,6.0
UFMX 1711E V6,3110-264-8,6.0
UFMX 1711E V6,3110-391-5,6.0
UFMX 1711E V6,3110-392-5,6.5
UFMX 1711E V6,3110-393-5,7.5
UFMX 1711E V6,3110-416-8,17.0
UFMX 1711E V6,3110-420-8,16.0
UFMX 1711E V6,3110-428-7,30.0
UFMX 1711E V6,3110-431-8,17.5
UFMX 1711E V6,3110-629-6,2.25
UFMX 1711E V6,3110-768-5,2.0
UFMX 1711E V6,3110-769-5,7.0
UFMX 1711E V6,3110-832-3,12.0
UFMX 1711E V6,3110-839-5,10.0
UFMX 1711E V6,3110-839-8,10.0
UFMX 1711E V6,3110-844-0,20.0
UFMX 1711E V6,3110-845-0,17.5
UFMX 1711E V6,3110-845-5,16.0
UFMX 1711E V6,3110-845-9,14.5
UFMX 1711E V6,3130-010-6,60.0
UFMX 1711E V6,3130-043-1,95.0
UFMX 1711E V6,3130-048-1,60.0
UFMX 1711E V6,3130-210-0-B,25.0
UFMX 1711E V6,3130-210-8-B,25.0
UFMX 1711E V6,3130-211-6-A,90.0
UFMX 1711E V6,3130-212-0-B,20.0
UFMX 1711E V6,3130-212-8-B,20.0
UFMX 1711E V6,3130-213-6-A,45.0
UFMX 1711E V6,3130-219-7,60.0
UFMX 1711E V6,3130-628-07,18.0
UFMX 1711E V6,3130-629-07,25.2
UFMX 1711E V6,3140-9045-5,5.0
UFMX 1711E V6,3140-9111-8,6.0
UFMX 1711E V6,3180-250-7,48.0
UFMX 1711E V6,3180-258-1-B,125.0
UFMX 1711E V6,3180-263-2,50.0
UFMX 1711E V6,3180-348-8,18.0
UFMX 1711E V6,3180-366-1,58.0
UFMX 1711E V6,3180-367-0,18.0
UFMX 1711E V6,3180-409-7,41.25
UFMX 1711E V6,3180-415-0,100.0
UFMX 1711E V6,3180-600-6,16.0
UFMX 1711E V6,3180-601-6,10.5
UFMX 1711E V6,3180-602-6,10.5
UFMX 1711E V6,3180-603-6,5.0
UFMX 1711E V6,3180-604-0,33.0
UFMX 1711E V6,3180-605-0,33.0
UFMX 1711E V6,3180-606-6,33.0
UFMX 1711E V6,3180-607-0,16.0
UFMX 1711E V6,3190-5510-0,800.0
UFMX 1711E V6,3190-787-7,144.0
UFMX 1711E V6,3190-889-2,18.85
UFMX 1711E V6,3220-145-8,29.75
UFMX 1711E V6,3220-150-0,24.0
UFMX 1711E V6,3220-150-3,24.0
UFMX 1711E V6,3220-704-0,9.38
UFMX 1711E V6,3220-9120-8,28.0
UFMX 1711E V6,3220-914-8,72.0
UFMX 1711E V6,3230-632-8,8.0
UFMX 1711E V6,3230-633-8,14.0
UFMX 1711E V6,3230-634-8,14.0
UFMX 1711E V6,3230-635-8,19.0
UFMX 1711E V6,3230-636-8,26.0
UFMX 1711E V6,3230-909-28,6.0
UFMX 1711E V6,3230-9618-3,7.2
UFMX 1711E V6,3310-913-8,24.0
UFMX 1711E V6,3310-926-7,12.0
UFMX 1711E V6,3310-962-6,17.0
UFMX 1711E V6,3320-0007-1,18.0
UFMX 1711E V6,3320-0206-1,28.0
UFMX 1711E V6,3320-0207-1,19.0
UFMX 1711E V6,3320-0207-2,19.0
UFMX 1711E V6,3320-0208-1,28.0
UFMX 1711E V6,3320-0210-5,27.0
UFMX 1711E V6,3320-0216-1,27.0
UFMX 1711E V6,3320-0245-1,19.0
UFMX 1711E V6,3320-0262-5,28.0
UFMX 1711E V6,3320-0263-7,20.0
UFMX 1711E V6,3320-0264-1,24.0
UFMX 1711E V6,3320-0302-1,10.0
UFMX 1711E V6,3320-0303-1,10.0
UFMX 1711E V6,3320-0305-2,10.0
UFMX 1711E V6,3320-0305-3,12.0
UFMX 1711E V6,3320-0305-5,10.0
UFMX 1711E V6,3320-0306-1,12.0
UFMX 1711E V6,3320-0307-2,12.0
UFMX 1711E V6,3320-0308-1,28.0
UFMX 1711E V6,3320-0309-1,12.0
UFMX 1711E V6,3320-0310-1,12.0
UFMX 1711E V6,3320-0311-1,17.0
UFMX 1711E V6,3320-0312-1,49.0
UFMX 1711E V6,3320-0313-2,49.0
UFMX 1711E V6,3320-0321-1,10.0
UFMX 1711E V6,3320-0321-2,10.0
UFMX 1711E V6,3320-0323-1,7.0
UFMX 1711E V6,3320-0323-2,7.0
UFMX 1711E V6,3320-0324-1,7.0
UFMX 1711E V6,3320-0325-2,21.0
UFMX 1711E V6,3320-0326-1,21.0
UFMX 1711E V6,3320-0329-1,11.0
UFMX 1711E V6,3320-0330-1,17.0
UFMX 1711E V6,3320-0331-2,16.0
UFMX 1711E V6,3320-0332-0,2.52
UFMX 1711E V6,3320-0332-2,2.52
UFMX 1711E V6,3320-0334-1,13.0
UFMX 1711E V6,3320-0341-0,3.6
UFMX 1711E V6,3320-0341-2,3.6
UFMX 1711E V6,3320-0353-4,12.0
UFMX 1711E V6,3320-0355-1,3.6
UFMX 1711E V6,3320-0371-2,16.0
UFMX 1711E V6,3320-0374-11,3.0
UFMX 1711E V6,3320-0374-4,3.0
UFMX 1711E V6,3320-0375-0,4.0
UFMX 1711E V6,3320-0375-9,4.0
UFMX 1711E V6,3320-0376-0,3.0
UFMX 1711E V6,3320-0376-9,3.0
UFMX 1711E V6,3320-0377-1,4.0
UFMX 1711E V6,3320-0378-1,3.0
UFMX 1711E V6,3320-0379-3,4.0
UFMX 1711E V6,3320-0380-3,3.0
UFMX 1711E V6,3320-0385-1,42.0
UFMX 1711E V6,3320-0386-1,29.0
UFMX 1711E V6,3320-0387-1,17.0
UFMX 1711E V6,3320-0388-3,4.0
UFMX 1711E V6,3320-0389-3,3.0
UFMX 1711E V6,3320-0390-3,4.0
UFMX 1711E V6,3320-0391-4,4.0
UFMX 1711E V6,3320-0392-4,3.0
UFMX 1711E V6,3320-0407-7,22.0
UFMX 1711E V6,3320-0408-7,10.0
UFMX 1711E V6,3320-0409-7,6.0
UFMX 1711E V6,3320-0410-1,26.0
UFMX 1711E V6,3320-0411-1,13.0
UFMX 1711E V6,3320-0412-1,7.0
UFMX 1711E V6,3320-0413-8,36.0
UFMX 1711E V6,3320-0415-1,12.0
UFMX 1711E V6,3320-0416-3,22.0
UFMX 1711E V6,3320-0417-3,10.0
UFMX 1711E V6,3320-0418-3,6.0
UFMX 1711E V6,3320-0446-5,7.0
UFMX 1711E V6,3320-0447-5,11.0
UFMX 1711E V6,3320-0448-7,11.0
UFMX 1711E V6,3320-0449-7,22.0
UFMX 1711E V6,3320-0450-1,11.0
UFMX 1711E V6,3320-0451-7,7.0
UFMX 1711E V6,3320-0476-2,11.0
UFMX 1711E V6,3320-0513-1,72.0
UFMX 1711E V6,3320-0514-1,87.0
UFMX 1711E V6,3320-0516-2,72.0
UFMX 1711E V6,3320-0516-3,72.0
UFMX 1711E V6,3320-0516-7,90.0
UFMX 1711E V6,3320-0517-2,87.0
UFMX 1711E V6,3320-0517-3,87.0
UFMX 1711E V6,3320-0517-7,108.0
UFMX 1711E V6,3320-0518-1,75.0
UFMX 1711E V6,3320-0519-1,90.0
UFMX 1711E V6,3320-0603-1,42.0
UFMX 1711E V6,3320-0604-1,42.0
UFMX 1711E V6,3320-0621-0,24.0
UFMX 1711E V6,3320-0622-5,19.0
UFMX 1711E V6,3320-0623-1,12.0
UFMX 1711E V6,3320-0624-1,12.0
UFMX 1711E V6,3320-0625-1,10.0
UFMX 1711E V6,3320-0626-1,11.0
UFMX 1711E V6,3320-0627-1,11.0
UFMX 1711E V6,3320-0629-2,31.0
UFMX 1711E V6,3320-0630-1,31.0
UFMX 1711E V6,3320-0631-1,87.0
UFMX 1711E V6,3320-0632-1,55.0
UFMX 1711E V6,3320-0633-1,55.0
UFMX 1711E V6,3320-0634-1,42.0
UFMX 1711E V6,3320-0635-1,66.0
UFMX 1711E V6,3320-0636-2,66.0
UFMX 1711E V6,3320-0637-4,21.0
UFMX 1711E V6,3320-9009-4,16.0
UFMX 1711E V6,3320-9010-4,36.0
UFMX 1711E V6,3320-9011-4,16.0
UFMX 1711E V6,3320-9012-3,16.0
UFMX 1711E V6,3320-9013-4,13.0
UFMX 1711E V6,3320-9014-4,10.0
UFMX 1711E V6,3320-9015-4,10.0
UFMX 1711E V6,3320-9016-8,23.0
UFMX 1711E V6,3320-9017-4,23.0
UFMX 1711E V6,3320-9021-8,16.0
UFMX 1711E V6,3320-9026-8,10.0
UFMX 1711E V6,3320-9027-5,23.0
UFMX 1711E V6,3320-9028-5,10.0
UFMX 1711E V6,3320-9029-5,13.0
UFMX 1711E V6,3320-9030-5,13.0
UFMX 1711E V6,3320-9031-3,23.0
UFMX 1711E V6,3320-9032-3,3.0
UFMX 1711E V6,3320-9033-3,10.0
UFMX 1711E V6,3320-9034-3,7.0
UFMX 1711E V6,3320-9250-8,36.0
UFMX 1711E V6,3320-9251-5,52.0
UFMX 1711E V6,3320-9251-6,36.0
UFMX 1711E V6,3320-9260-3,28.0
UFMX 1711E V6,3320-9260-7,34.0
UFMX 1711E V6,3320-9264-1,28.0
UFMX 1711E V6,3320-9266-2,19.0
UFMX 1711E V6,3320-9280-2,36.0
UFMX 1711E V6,3320-9281-2,92.0
UFMX 1711E V6,3320-9281-4,36.0
UFMX 1711E V6,3320-9282-2,36.0
UFMX 1711E V6,3320-9283-2,44.0
UFMX 1711E V6,3320-9290-9,19.0
UFMX 1711E V6,3320-9292-2,40.0
UFMX 1711E V6,3320-9294-2,19.0
UFMX 1711E V6,3320-9295-0,19.0
UFMX 1711E V6,3320-9296-9,19.0
UFMX 1711E V6,3320-9297-0,19.0
UFMX 1711E V6,3320-9298-2,19.0
UFMX 1711E V6,3320-9385-8,39.2
UFMX 1711E V6,3320-9387-2,39.2
UFMX 1711E V6,3320-9394-5,10.0
UFMX 1711E V6,3320-9395-7,11.0
UFMX 1711E V6,3320-9415-3,36.0
UFMX 1711E V6,3320-9445-55,21.0
UFMX 1711E V6,3320-9454-1,12.0
UFMX 1711E V6,3320-9467-1,12.0
UFMX 1711E V6,3320-9468-8,20.8
UFMX 1711E V6,3320-9478-8,22.4
UFMX 1711E V6,3320-9480-8,24.0
UFMX 1711E V6,3320-9481-8,19.2
UFMX 1711E V6,3320-9484-8,12.8
UFMX 1711E V6,3320-9485-2,19.2
UFMX 1711E V6,3320-9486-1,8.0
UFMX 1711E V6,3320-9486-2,12.8
UFMX 1711E V6,3320-9487-7,21.0
UFMX 1711E V6,3320-9488-2,10.0
UFMX 1711E V6,3320-9489-2,14.0
UFMX 1711E V6,3320-9490-5,47.0
UFMX 1711E V6,3320-9491-1,16.0
UFMX 1711E V6,3320-9558-9,31.0
UFMX 1711E V6,3320-9559-1,90.0
UFMX 1711E V6,3320-9560-1,108.0
UFMX 1711E V6,3320-9586-2,24.0
UFMX 1711E V6,3320-9587-2,19.2
UFMX 1711E V6,3320-9588-2,24.0
UFMX 1711E V6,3320-9589-2,22.4
UFMX 1711E V6,3320-9590-2,20.8
UFMX 1711E V6,3320-9597-9,11.0
UFMX 1711E V6,3320-9598-9,10.0
UFMX 1711E V6,3320-9599-9,11.0
UFMX 1711E V6,3320-9625-1,21.0
UFMX 1711E V6,3320-9626-9,10.0
UFMX 1711E V6,3320-9627-9,7.0
UFMX 1711E V6,3320-9628-9,21.0
UFMX 1711E V6,3320-9629-9,10.0
UFMX 1711E V6,3320-9630-9,13.0
UFMX 1711E V6,3320-9631-9,13.0
UFMX 1711E V6,3320-9633-5,50.0
UFMX 1711E V6,3320-9634-5,26.0
UFMX 1711E V6,3320-9635-5,22.0
UFMX 1711E V6,3320-9636-5,12.0
UFMX 1711E V6,3320-9637-5,9.0
UFMX 1711E V6,3320-9638-5,9.0
UFMX 1711E V6,3320-9640-1,23.0
UFMX 1711E V6,3320-9641-3,13.0
UFMX 1711E V6,3320-9642-3,10.0
UFMX 1711E V6,3320-9643-2,21.0
UFMX 1711E V6,3320-9644-2,10.0
UFMX 1711E V6,3320-9645-2,7.0
UFMX 1711E V6,3320-9646-2,19.0
UFMX 1711E V6,3320-9647-2,10.0
UFMX 1711E V6,3320-9648-2,11.0
UFMX 1711E V6,3320-9649-2,7.0
UFMX 1711E V6,3320-9703-7,110.0
UFMX 1711E V6,3320-9753-1,16.0
UFMX 1711E V6,3320-9754-3,16.0
UFMX 1711E V6,3340-101-1,105.0
UFMX 1711E V6,3340-102-8,105.0
UFMX 1711E V6,3340-103-1,105.0
UFMX 1711E V6,3340-104-1,105.0
UFMX 1711E V6,3340-104-2,105.0
UFMX 1711E V6,3340-105-8,105.0
UFMX 1711E V6,3340-106-8,105.0
UFMX 1711E V6,3340-121-3,95.0
UFMX 1711E V6,3340-122-8,95.0
UFMX 1711E V6,3340-123-4,45.0
UFMX 1711E V6,3340-124-9,45.0
UFMX 1711E V6,3340-125-1,45.0
UFMX 1711E V6,3340-133-4,65.0
UFMX 1711E V6,3340-134-9,65.0
UFMX 1711E V6,3340-135-1,65.0
UFMX 1711E V6,3340-141-1,65.0
UFMX 1711E V6,3340-142-1,65.0
UFMX 1711E V6,3340-901-0,109.99
UFMX 1711E V6,3340-901-1,109.99
UFMX 1711E V6,3340-901-3,169.45
UFMX 1711E V6,3340-901-9,109.99
UFMX 1711E V6,3340-901-90,169.45
UFMX 1711E V6,3340-901-91,141.08
UFMX 1711E V6,3340-906-0,233.75
UFMX 1711E V6,3340-906-1,233.75
UFMX 1711E V6,3340-906-7,233.75
UFMX 1711E V6,3340-966-0,71.5
UFMX 1711E V6,3340-966-22,71.5
UFMX 1711E V6,3340-966-55,71.5
UFMX 1711E V6,3340-966-7,71.5
UFMX 1711E V6,3350-011-4,124.86
UFMX 1711E V6,3350-015-91,145.66
UFMX 1711E V6,3350-023-20,1363.33
UFMX 1711E V6,3350-313-0,217.25
UFMX 1711E V6,3350-313-1,217.25
UFMX 1711E V6,3350-313-2,206.25
UFMX 1711E V6,3350-313-4,217.25
UFMX 1711E V6,3350-313-5,217.25
UFMX 1711E V6,3350-313-7,217.25
UFMX 1711E V6,3350-314-0,107.25
UFMX 1711E V6,3350-314-3,107.25
UFMX 1711E V6,3350-314-4,107.25
UFMX 1711E V6,3350-314-5,107.25
UFMX 1711E V6,3350-314-6,107.25
UFMX 1711E V6,3350-315-1,244.75
UFMX 1711E V6,3350-315-3,244.75
UFMX 1711E V6,3350-315-7,244.75
UFMX 1711E V6,3350-315-9,244.75
UFMX 1711E V6,3350-320-13,636.76
UFMX 1711E V6,3350-329-13,552.34
UFMX 1711E V6,3350-340-7,553.53
UFMX 1711E V6,3350-341-1,417.37
UFMX 1711E V6,3350-342-42,344.32
