PriceList,Catalog,GradeGroup,Price
EQ3 EXW US V8,34116-04,42,nan
EQ3 EXW US V8,34116-07,10,167.0
EQ3 EXW US V8,34116-07,20,207.0
EQ3 EXW US V8,34116-07,30,237.0
EQ3 EXW US V8,34116-07,31,237.0
EQ3 EXW US V8,34116-07,40,267.0
EQ3 EXW US V8,34116-07,50,317.0
EQ3 EXW US V8,34116-07,60,367.0
EQ3 EXW US V8,34116-07,70,417.0
EQ3 EXW US V8,34116-07,F,1017.0
EQ3 EXW US V8,34116-07,I,1167.0
EQ3 EXW US V8,34116-07,41,nan
EQ3 EXW US V8,34116-07,42,nan
EQ3 EXW US V8,34116-08,10,167.0
EQ3 EXW US V8,34116-08,20,207.0
EQ3 EXW US V8,34116-08,30,237.0
EQ3 EXW US V8,34116-08,31,237.0
EQ3 EXW US V8,34116-08,40,267.0
EQ3 EXW US V8,34116-08,50,317.0
EQ3 EXW US V8,34116-08,60,367.0
EQ3 EXW US V8,34116-08,70,417.0
EQ3 EXW US V8,34116-08,F,1017.0
EQ3 EXW US V8,34116-08,I,1167.0
EQ3 EXW US V8,34116-08,41,nan
EQ3 EXW US V8,34116-08,42,nan
EQ3 EXW US V8,34116-09,10,132.0
EQ3 EXW US V8,34116-09,20,152.0
EQ3 EXW US V8,34116-09,30,167.0
EQ3 EXW US V8,34116-09,31,167.0
EQ3 EXW US V8,34116-09,40,202.0
EQ3 EXW US V8,34116-09,50,237.0
EQ3 EXW US V8,34116-09,60,272.0
EQ3 EXW US V8,34116-09,70,307.0
EQ3 EXW US V8,34116-09,F,727.0
EQ3 EXW US V8,34116-09,I,832.0
EQ3 EXW US V8,34116-09,41,nan
EQ3 EXW US V8,34116-09,42,nan
EQ3 EXW US V8,34116-10,10,117.0
EQ3 EXW US V8,34116-10,20,137.0
EQ3 EXW US V8,34116-10,30,152.0
EQ3 EXW US V8,34116-10,31,152.0
EQ3 EXW US V8,34116-10,40,172.0
EQ3 EXW US V8,34116-10,50,192.0
EQ3 EXW US V8,34116-10,60,212.0
EQ3 EXW US V8,34116-10,70,232.0
EQ3 EXW US V8,34116-10,F,457.0
EQ3 EXW US V8,34116-10,I,517.0
EQ3 EXW US V8,34116-10,41,nan
EQ3 EXW US V8,34116-10,42,nan
EQ3 EXW US V8,34116-14,10,147.0
EQ3 EXW US V8,34116-14,20,167.0
EQ3 EXW US V8,34116-14,30,182.0
EQ3 EXW US V8,34116-14,31,182.0
EQ3 EXW US V8,34116-14,40,197.0
EQ3 EXW US V8,34116-14,50,217.0
EQ3 EXW US V8,34116-14,60,237.0
EQ3 EXW US V8,34116-14,70,257.0
EQ3 EXW US V8,34116-14,F,827.0
EQ3 EXW US V8,34116-14,I,947.0
EQ3 EXW US V8,34116-14,41,nan
EQ3 EXW US V8,34116-14,42,nan
EQ3 EXW US V8,34116-15,10,147.0
EQ3 EXW US V8,34116-15,20,187.0
EQ3 EXW US V8,34116-15,30,217.0
EQ3 EXW US V8,34116-15,31,217.0
EQ3 EXW US V8,34116-15,40,247.0
EQ3 EXW US V8,34116-15,50,297.0
EQ3 EXW US V8,34116-15,60,347.0
EQ3 EXW US V8,34116-15,70,397.0
EQ3 EXW US V8,34116-15,F,997.0
EQ3 EXW US V8,34116-15,I,1147.0
EQ3 EXW US V8,34116-15,41,nan
EQ3 EXW US V8,34116-15,42,nan
EQ3 EXW US V8,34116-16,10,147.0
EQ3 EXW US V8,34116-16,20,187.0
EQ3 EXW US V8,34116-16,30,217.0
EQ3 EXW US V8,34116-16,31,217.0
EQ3 EXW US V8,34116-16,40,247.0
EQ3 EXW US V8,34116-16,50,297.0
EQ3 EXW US V8,34116-16,60,347.0
EQ3 EXW US V8,34116-16,70,397.0
EQ3 EXW US V8,34116-16,F,997.0
EQ3 EXW US V8,34116-16,I,1147.0
EQ3 EXW US V8,34116-16,41,nan
EQ3 EXW US V8,34116-16,42,nan
EQ3 EXW US V8,34116-35,10,147.0
EQ3 EXW US V8,34116-35,20,187.0
EQ3 EXW US V8,34116-35,30,217.0
EQ3 EXW US V8,34116-35,31,217.0
EQ3 EXW US V8,34116-35,40,247.0
EQ3 EXW US V8,34116-35,50,297.0
EQ3 EXW US V8,34116-35,60,347.0
EQ3 EXW US V8,34116-35,70,397.0
EQ3 EXW US V8,34116-35,F,827.0
EQ3 EXW US V8,34116-35,I,947.0
EQ3 EXW US V8,34116-35,41,nan
EQ3 EXW US V8,34116-35,42,nan
EQ3 EXW US V8,34116-36,10,147.0
EQ3 EXW US V8,34116-36,20,187.0
EQ3 EXW US V8,34116-36,30,217.0
EQ3 EXW US V8,34116-36,31,217.0
EQ3 EXW US V8,34116-36,40,247.0
EQ3 EXW US V8,34116-36,50,297.0
EQ3 EXW US V8,34116-36,60,347.0
EQ3 EXW US V8,34116-36,70,397.0
EQ3 EXW US V8,34116-36,F,827.0
EQ3 EXW US V8,34116-36,I,947.0
EQ3 EXW US V8,34116-36,41,nan
EQ3 EXW US V8,34116-36,42,nan
EQ3 EXW US V8,34116-39,10,227.0
EQ3 EXW US V8,34116-39,20,267.0
EQ3 EXW US V8,34116-39,30,297.0
EQ3 EXW US V8,34116-39,31,297.0
EQ3 EXW US V8,34116-39,40,327.0
EQ3 EXW US V8,34116-39,50,377.0
EQ3 EXW US V8,34116-39,60,427.0
EQ3 EXW US V8,34116-39,70,477.0
EQ3 EXW US V8,34116-39,F,1077.0
EQ3 EXW US V8,34116-39,I,1227.0
EQ3 EXW US V8,34116-39,41,nan
EQ3 EXW US V8,34116-39,42,nan
EQ3 EXW US V8,34116-40,10,227.0
EQ3 EXW US V8,34116-40,20,267.0
EQ3 EXW US V8,34116-40,30,297.0
EQ3 EXW US V8,34116-40,31,297.0
EQ3 EXW US V8,34116-40,40,327.0
EQ3 EXW US V8,34116-40,50,377.0
EQ3 EXW US V8,34116-40,60,427.0
EQ3 EXW US V8,34116-40,70,477.0
EQ3 EXW US V8,34116-40,F,1077.0
EQ3 EXW US V8,34116-40,I,1227.0
EQ3 EXW US V8,34116-40,41,nan
EQ3 EXW US V8,34116-40,42,nan
EQ3 EXW US V8,34116-64,10,82.0
EQ3 EXW US V8,34116-64,20,102.0
EQ3 EXW US V8,34116-64,30,117.0
EQ3 EXW US V8,34116-64,31,117.0
EQ3 EXW US V8,34116-64,40,137.0
EQ3 EXW US V8,34116-64,50,157.0
EQ3 EXW US V8,34116-64,60,177.0
EQ3 EXW US V8,34116-64,70,197.0
EQ3 EXW US V8,34116-64,F,357.0
EQ3 EXW US V8,34116-64,I,417.0
EQ3 EXW US V8,34116-64,41,nan
EQ3 EXW US V8,34116-64,42,nan
EQ3 EXW US V8,34116-74,10,82.0
EQ3 EXW US V8,34116-74,20,102.0
EQ3 EXW US V8,34116-74,30,117.0
EQ3 EXW US V8,34116-74,31,117.0
EQ3 EXW US V8,34116-74,40,137.0
EQ3 EXW US V8,34116-74,50,157.0
EQ3 EXW US V8,34116-74,60,177.0
EQ3 EXW US V8,34116-74,70,197.0
EQ3 EXW US V8,34116-74,F,357.0
EQ3 EXW US V8,34116-74,I,417.0
EQ3 EXW US V8,34116-74,41,nan
EQ3 EXW US V8,34116-74,42,nan
EQ3 EXW US V8,34116-82,10,217.0
EQ3 EXW US V8,34116-82,20,257.0
EQ3 EXW US V8,34116-82,30,287.0
EQ3 EXW US V8,34116-82,31,287.0
EQ3 EXW US V8,34116-82,40,317.0
EQ3 EXW US V8,34116-82,50,367.0
EQ3 EXW US V8,34116-82,60,417.0
EQ3 EXW US V8,34116-82,70,467.0
EQ3 EXW US V8,34116-82,F,1067.0
EQ3 EXW US V8,34116-82,I,1217.0
EQ3 EXW US V8,34116-82,41,nan
EQ3 EXW US V8,34116-82,42,nan
EQ3 EXW US V8,34116-83,10,217.0
EQ3 EXW US V8,34116-83,20,257.0
EQ3 EXW US V8,34116-83,30,287.0
EQ3 EXW US V8,34116-83,31,287.0
EQ3 EXW US V8,34116-83,40,317.0
EQ3 EXW US V8,34116-83,50,367.0
EQ3 EXW US V8,34116-83,60,417.0
EQ3 EXW US V8,34116-83,70,467.0
EQ3 EXW US V8,34116-83,F,1067.0
EQ3 EXW US V8,34116-83,I,1217.0
EQ3 EXW US V8,34116-83,41,nan
EQ3 EXW US V8,34116-83,42,nan
EQ3 EXW US V8,34116-84,10,217.0
EQ3 EXW US V8,34116-84,20,257.0
EQ3 EXW US V8,34116-84,30,287.0
EQ3 EXW US V8,34116-84,31,287.0
EQ3 EXW US V8,34116-84,40,317.0
EQ3 EXW US V8,34116-84,50,367.0
EQ3 EXW US V8,34116-84,60,417.0
EQ3 EXW US V8,34116-84,70,467.0
EQ3 EXW US V8,34116-84,F,1067.0
EQ3 EXW US V8,34116-84,I,1217.0
EQ3 EXW US V8,34116-84,41,nan
EQ3 EXW US V8,34116-84,42,nan
EQ3 EXW US V8,34116-85,10,217.0
EQ3 EXW US V8,34116-85,20,257.0
EQ3 EXW US V8,34116-85,30,287.0
EQ3 EXW US V8,34116-85,31,287.0
EQ3 EXW US V8,34116-85,40,317.0
EQ3 EXW US V8,34116-85,50,367.0
EQ3 EXW US V8,34116-85,60,417.0
EQ3 EXW US V8,34116-85,70,467.0
EQ3 EXW US V8,34116-85,F,1067.0
EQ3 EXW US V8,34116-85,I,1217.0
EQ3 EXW US V8,34116-85,41,nan
EQ3 EXW US V8,34116-85,42,nan
EQ3 EXW US V8,34116-86,10,217.0
EQ3 EXW US V8,34116-86,20,257.0
EQ3 EXW US V8,34116-86,30,287.0
EQ3 EXW US V8,34116-86,31,287.0
EQ3 EXW US V8,34116-86,40,317.0
EQ3 EXW US V8,34116-86,50,367.0
EQ3 EXW US V8,34116-86,60,417.0
EQ3 EXW US V8,34116-86,70,467.0
EQ3 EXW US V8,34116-86,F,1067.0
EQ3 EXW US V8,34116-86,I,1217.0
EQ3 EXW US V8,34116-86,41,nan
EQ3 EXW US V8,34116-86,42,nan
EQ3 EXW US V8,34116-87,10,217.0
EQ3 EXW US V8,34116-87,20,257.0
EQ3 EXW US V8,34116-87,30,287.0
EQ3 EXW US V8,34116-87,31,287.0
EQ3 EXW US V8,34116-87,40,317.0
EQ3 EXW US V8,34116-87,50,367.0
EQ3 EXW US V8,34116-87,60,417.0
EQ3 EXW US V8,34116-87,70,467.0
EQ3 EXW US V8,34116-87,F,1067.0
EQ3 EXW US V8,34116-87,I,1217.0
EQ3 EXW US V8,34116-87,41,nan
EQ3 EXW US V8,34116-87,42,nan
EQ3 EXW US V8,34116-91,10,177.0
EQ3 EXW US V8,34116-91,20,217.0
EQ3 EXW US V8,34116-91,30,247.0
EQ3 EXW US V8,34116-91,31,247.0
EQ3 EXW US V8,34116-91,40,277.0
EQ3 EXW US V8,34116-91,50,327.0
EQ3 EXW US V8,34116-91,60,377.0
EQ3 EXW US V8,34116-91,70,427.0
EQ3 EXW US V8,34116-91,F,1027.0
EQ3 EXW US V8,34116-91,I,1177.0
EQ3 EXW US V8,34116-91,41,nan
EQ3 EXW US V8,34116-91,42,nan
EQ3 EXW US V8,34116-S3,10,217.0
EQ3 EXW US V8,34116-S3,20,257.0
EQ3 EXW US V8,34116-S3,30,287.0
EQ3 EXW US V8,34116-S3,31,287.0
EQ3 EXW US V8,34116-S3,40,317.0
EQ3 EXW US V8,34116-S3,50,367.0
EQ3 EXW US V8,34116-S3,60,417.0
EQ3 EXW US V8,34116-S3,70,467.0
EQ3 EXW US V8,34116-S3,F,1067.0
EQ3 EXW US V8,34116-S3,I,1217.0
EQ3 EXW US V8,34116-S3,41,nan
EQ3 EXW US V8,34116-S3,42,nan
EQ3 EXW US V8,34116-H2,10,40.0
EQ3 EXW US V8,34116-H2,20,45.0
EQ3 EXW US V8,34116-H2,30,50.0
EQ3 EXW US V8,34116-H2,31,50.0
EQ3 EXW US V8,34116-H2,40,55.0
EQ3 EXW US V8,34116-H2,50,60.0
EQ3 EXW US V8,34116-H2,60,65.0
EQ3 EXW US V8,34116-H2,70,70.0
EQ3 EXW US V8,34116-H2,F,175.0
EQ3 EXW US V8,34116-H2,I,200.0
EQ3 EXW US V8,34116-H2,41,nan
EQ3 EXW US V8,34116-H2,42,nan
EQ3 EXW US V8,34116-H3,10,40.0
EQ3 EXW US V8,34116-H3,20,45.0
EQ3 EXW US V8,34116-H3,30,50.0
EQ3 EXW US V8,34116-H3,31,50.0
EQ3 EXW US V8,34116-H3,40,55.0
EQ3 EXW US V8,34116-H3,50,60.0
EQ3 EXW US V8,34116-H3,60,65.0
EQ3 EXW US V8,34116-H3,70,70.0
EQ3 EXW US V8,34116-H3,F,175.0
EQ3 EXW US V8,34116-H3,I,200.0
EQ3 EXW US V8,34116-H3,41,nan
EQ3 EXW US V8,34116-H3,42,nan
EQ3 EXW US V8,34116-H4,10,40.0
EQ3 EXW US V8,34116-H4,20,45.0
EQ3 EXW US V8,34116-H4,30,50.0
EQ3 EXW US V8,34116-H4,31,50.0
EQ3 EXW US V8,34116-H4,40,55.0
EQ3 EXW US V8,34116-H4,50,60.0
EQ3 EXW US V8,34116-H4,60,65.0
EQ3 EXW US V8,34116-H4,70,70.0
EQ3 EXW US V8,34116-H4,F,175.0
EQ3 EXW US V8,34116-H4,I,200.0
EQ3 EXW US V8,34116-H4,41,nan
EQ3 EXW US V8,34116-H4,42,nan
EQ3 EXW US V8,31232-01,10,980.0
EQ3 EXW US V8,31232-01,20,1020.0
EQ3 EXW US V8,31232-01,30,1050.0
EQ3 EXW US V8,31232-01,31,1050.0
EQ3 EXW US V8,31232-01,40,1080.0
EQ3 EXW US V8,31232-01,50,1130.0
EQ3 EXW US V8,31232-01,60,1180.0
EQ3 EXW US V8,31232-01,70,1230.0
EQ3 EXW US V8,31232-01,F,1830.0
EQ3 EXW US V8,31232-01,I,1980.0
EQ3 EXW US V8,31232-01,41,nan
EQ3 EXW US V8,31232-01,42,nan
EQ3 EXW US V8,31232-02,10,521.0
EQ3 EXW US V8,31232-02,20,541.0
EQ3 EXW US V8,31232-02,30,556.0
EQ3 EXW US V8,31232-02,31,556.0
EQ3 EXW US V8,31232-02,40,576.0
EQ3 EXW US V8,31232-02,50,596.0
EQ3 EXW US V8,31232-02,60,616.0
EQ3 EXW US V8,31232-02,70,636.0
EQ3 EXW US V8,31232-02,F,946.0
EQ3 EXW US V8,31232-02,I,1021.0
EQ3 EXW US V8,31232-02,41,nan
EQ3 EXW US V8,31232-02,42,nan
EQ3 EXW US V8,31232-03,10,896.0
EQ3 EXW US V8,31232-03,20,936.0
EQ3 EXW US V8,31232-03,30,966.0
EQ3 EXW US V8,31232-03,31,966.0
EQ3 EXW US V8,31232-03,40,996.0
EQ3 EXW US V8,31232-03,50,1046.0
EQ3 EXW US V8,31232-03,60,1096.0
EQ3 EXW US V8,31232-03,70,1146.0
EQ3 EXW US V8,31232-03,F,1746.0
EQ3 EXW US V8,31232-03,I,1896.0
EQ3 EXW US V8,31232-03,41,nan
EQ3 EXW US V8,31232-03,42,nan
EQ3 EXW US V8,31232-04,10,239.0
EQ3 EXW US V8,31232-04,20,259.0
EQ3 EXW US V8,31232-04,30,274.0
EQ3 EXW US V8,31232-04,31,274.0
EQ3 EXW US V8,31232-04,40,294.0
EQ3 EXW US V8,31232-04,50,314.0
EQ3 EXW US V8,31232-04,60,334.0
EQ3 EXW US V8,31232-04,70,354.0
EQ3 EXW US V8,31232-04,F,579.0
EQ3 EXW US V8,31232-04,I,639.0
EQ3 EXW US V8,31232-04,41,274.0
EQ3 EXW US V8,31232-04,42,294.0
EQ3 EXW US V8,31232-07,10,850.0
EQ3 EXW US V8,31232-07,20,890.0
EQ3 EXW US V8,31232-07,30,920.0
EQ3 EXW US V8,31232-07,31,920.0
EQ3 EXW US V8,31232-07,40,950.0
EQ3 EXW US V8,31232-07,50,1000.0
EQ3 EXW US V8,31232-07,60,1050.0
EQ3 EXW US V8,31232-07,70,1100.0
EQ3 EXW US V8,31232-07,F,1700.0
EQ3 EXW US V8,31232-07,I,1850.0
EQ3 EXW US V8,31232-07,41,nan
EQ3 EXW US V8,31232-07,42,nan
EQ3 EXW US V8,31232-08,10,850.0
EQ3 EXW US V8,31232-08,20,890.0
EQ3 EXW US V8,31232-08,30,920.0
EQ3 EXW US V8,31232-08,31,920.0
EQ3 EXW US V8,31232-08,40,950.0
EQ3 EXW US V8,31232-08,50,1000.0
EQ3 EXW US V8,31232-08,60,1050.0
EQ3 EXW US V8,31232-08,70,1100.0
EQ3 EXW US V8,31232-08,F,1700.0
EQ3 EXW US V8,31232-08,I,1850.0
EQ3 EXW US V8,31232-08,41,nan
EQ3 EXW US V8,31232-08,42,nan
EQ3 EXW US V8,31232-09,10,520.0
EQ3 EXW US V8,31232-09,20,540.0
EQ3 EXW US V8,31232-09,30,555.0
EQ3 EXW US V8,31232-09,31,555.0
EQ3 EXW US V8,31232-09,40,590.0
EQ3 EXW US V8,31232-09,50,625.0
EQ3 EXW US V8,31232-09,60,660.0
EQ3 EXW US V8,31232-09,70,695.0
EQ3 EXW US V8,31232-09,F,1115.0
EQ3 EXW US V8,31232-09,I,1220.0
EQ3 EXW US V8,31232-09,41,nan
EQ3 EXW US V8,31232-09,42,nan
EQ3 EXW US V8,31232-10,10,426.0
EQ3 EXW US V8,31232-10,20,446.0
EQ3 EXW US V8,31232-10,30,461.0
EQ3 EXW US V8,31232-10,31,461.0
EQ3 EXW US V8,31232-10,40,481.0
EQ3 EXW US V8,31232-10,50,501.0
EQ3 EXW US V8,31232-10,60,521.0
EQ3 EXW US V8,31232-10,70,541.0
EQ3 EXW US V8,31232-10,F,766.0
EQ3 EXW US V8,31232-10,I,826.0
EQ3 EXW US V8,31232-10,41,nan
EQ3 EXW US V8,31232-10,42,nan
EQ3 EXW US V8,31232-14,10,704.0
EQ3 EXW US V8,31232-14,20,724.0
EQ3 EXW US V8,31232-14,30,739.0
EQ3 EXW US V8,31232-14,31,739.0
EQ3 EXW US V8,31232-14,40,754.0
EQ3 EXW US V8,31232-14,50,774.0
EQ3 EXW US V8,31232-14,60,794.0
EQ3 EXW US V8,31232-14,70,814.0
EQ3 EXW US V8,31232-14,F,1384.0
EQ3 EXW US V8,31232-14,I,1504.0
EQ3 EXW US V8,31232-14,41,nan
EQ3 EXW US V8,31232-14,42,nan
EQ3 EXW US V8,31232-15,10,829.0
EQ3 EXW US V8,31232-15,20,869.0
EQ3 EXW US V8,31232-15,30,899.0
EQ3 EXW US V8,31232-15,31,899.0
EQ3 EXW US V8,31232-15,40,929.0
EQ3 EXW US V8,31232-15,50,979.0
EQ3 EXW US V8,31232-15,60,1029.0
EQ3 EXW US V8,31232-15,70,1079.0
EQ3 EXW US V8,31232-15,F,1679.0
EQ3 EXW US V8,31232-15,I,1829.0
EQ3 EXW US V8,31232-15,41,nan
EQ3 EXW US V8,31232-15,42,nan
EQ3 EXW US V8,31232-16,10,829.0
EQ3 EXW US V8,31232-16,20,869.0
EQ3 EXW US V8,31232-16,30,899.0
EQ3 EXW US V8,31232-16,31,899.0
EQ3 EXW US V8,31232-16,40,929.0
EQ3 EXW US V8,31232-16,50,979.0
EQ3 EXW US V8,31232-16,60,1029.0
EQ3 EXW US V8,31232-16,70,1079.0
EQ3 EXW US V8,31232-16,F,1679.0
EQ3 EXW US V8,31232-16,I,1829.0
EQ3 EXW US V8,31232-16,41,nan
EQ3 EXW US V8,31232-16,42,nan
EQ3 EXW US V8,31232-35,10,829.0
EQ3 EXW US V8,31232-35,20,869.0
EQ3 EXW US V8,31232-35,30,899.0
EQ3 EXW US V8,31232-35,31,899.0
EQ3 EXW US V8,31232-35,40,929.0
EQ3 EXW US V8,31232-35,50,979.0
EQ3 EXW US V8,31232-35,60,1029.0
EQ3 EXW US V8,31232-35,70,1079.0
EQ3 EXW US V8,31232-35,F,1509.0
EQ3 EXW US V8,31232-35,I,1629.0
EQ3 EXW US V8,31232-35,41,nan
EQ3 EXW US V8,31232-35,42,nan
EQ3 EXW US V8,31232-36,10,829.0
EQ3 EXW US V8,31232-36,20,869.0
EQ3 EXW US V8,31232-36,30,899.0
EQ3 EXW US V8,31232-36,31,899.0
EQ3 EXW US V8,31232-36,40,929.0
EQ3 EXW US V8,31232-36,50,979.0
EQ3 EXW US V8,31232-36,60,1029.0
EQ3 EXW US V8,31232-36,70,1079.0
EQ3 EXW US V8,31232-36,F,1509.0
EQ3 EXW US V8,31232-36,I,1629.0
EQ3 EXW US V8,31232-36,41,nan
EQ3 EXW US V8,31232-36,42,nan
EQ3 EXW US V8,31232-39,10,1072.0
EQ3 EXW US V8,31232-39,20,1112.0
EQ3 EXW US V8,31232-39,30,1142.0
EQ3 EXW US V8,31232-39,31,1142.0
EQ3 EXW US V8,31232-39,40,1172.0
EQ3 EXW US V8,31232-39,50,1222.0
EQ3 EXW US V8,31232-39,60,1272.0
EQ3 EXW US V8,31232-39,70,1322.0
EQ3 EXW US V8,31232-39,F,1922.0
EQ3 EXW US V8,31232-39,I,2072.0
EQ3 EXW US V8,31232-39,41,nan
EQ3 EXW US V8,31232-39,42,nan
EQ3 EXW US V8,31232-40,10,1072.0
EQ3 EXW US V8,31232-40,20,1112.0
EQ3 EXW US V8,31232-40,30,1142.0
EQ3 EXW US V8,31232-40,31,1142.0
EQ3 EXW US V8,31232-40,40,1172.0
EQ3 EXW US V8,31232-40,50,1222.0
EQ3 EXW US V8,31232-40,60,1272.0
EQ3 EXW US V8,31232-40,70,1322.0
EQ3 EXW US V8,31232-40,F,1922.0
EQ3 EXW US V8,31232-40,I,2072.0
EQ3 EXW US V8,31232-40,41,nan
EQ3 EXW US V8,31232-40,42,nan
EQ3 EXW US V8,31232-64,10,285.0
EQ3 EXW US V8,31232-64,20,305.0
EQ3 EXW US V8,31232-64,30,320.0
EQ3 EXW US V8,31232-64,31,320.0
EQ3 EXW US V8,31232-64,40,340.0
EQ3 EXW US V8,31232-64,50,360.0
EQ3 EXW US V8,31232-64,60,380.0
EQ3 EXW US V8,31232-64,70,400.0
EQ3 EXW US V8,31232-64,F,560.0
EQ3 EXW US V8,31232-64,I,620.0
EQ3 EXW US V8,31232-64,41,315.0
EQ3 EXW US V8,31232-64,42,335.0
EQ3 EXW US V8,31232-74,10,280.0
EQ3 EXW US V8,31232-74,20,300.0
EQ3 EXW US V8,31232-74,30,315.0
EQ3 EXW US V8,31232-74,31,315.0
EQ3 EXW US V8,31232-74,40,335.0
EQ3 EXW US V8,31232-74,50,355.0
EQ3 EXW US V8,31232-74,60,375.0
EQ3 EXW US V8,31232-74,70,395.0
EQ3 EXW US V8,31232-74,F,555.0
EQ3 EXW US V8,31232-74,I,615.0
EQ3 EXW US V8,31232-74,41,310.0
EQ3 EXW US V8,31232-74,42,330.0
EQ3 EXW US V8,31232-82,10,976.0
EQ3 EXW US V8,31232-82,20,1016.0
EQ3 EXW US V8,31232-82,30,1046.0
EQ3 EXW US V8,31232-82,31,1046.0
EQ3 EXW US V8,31232-82,40,1076.0
EQ3 EXW US V8,31232-82,50,1126.0
EQ3 EXW US V8,31232-82,60,1176.0
EQ3 EXW US V8,31232-82,70,1226.0
EQ3 EXW US V8,31232-82,F,1826.0
EQ3 EXW US V8,31232-82,I,1976.0
EQ3 EXW US V8,31232-82,41,nan
EQ3 EXW US V8,31232-82,42,nan
EQ3 EXW US V8,31232-83,10,976.0
EQ3 EXW US V8,31232-83,20,1016.0
EQ3 EXW US V8,31232-83,30,1046.0
EQ3 EXW US V8,31232-83,31,1046.0
EQ3 EXW US V8,31232-83,40,1076.0
EQ3 EXW US V8,31232-83,50,1126.0
EQ3 EXW US V8,31232-83,60,1176.0
EQ3 EXW US V8,31232-83,70,1226.0
EQ3 EXW US V8,31232-83,F,1826.0
EQ3 EXW US V8,31232-83,I,1976.0
EQ3 EXW US V8,31232-83,41,nan
EQ3 EXW US V8,31232-83,42,nan
EQ3 EXW US V8,31232-84,10,982.0
EQ3 EXW US V8,31232-84,20,1022.0
EQ3 EXW US V8,31232-84,30,1052.0
EQ3 EXW US V8,31232-84,31,1052.0
EQ3 EXW US V8,31232-84,40,1082.0
EQ3 EXW US V8,31232-84,50,1132.0
EQ3 EXW US V8,31232-84,60,1182.0
EQ3 EXW US V8,31232-84,70,1232.0
EQ3 EXW US V8,31232-84,F,1832.0
EQ3 EXW US V8,31232-84,I,1982.0
EQ3 EXW US V8,31232-84,41,nan
EQ3 EXW US V8,31232-84,42,nan
EQ3 EXW US V8,31232-85,10,982.0
EQ3 EXW US V8,31232-85,20,1022.0
EQ3 EXW US V8,31232-85,30,1052.0
EQ3 EXW US V8,31232-85,31,1052.0
EQ3 EXW US V8,31232-85,40,1082.0
EQ3 EXW US V8,31232-85,50,1132.0
EQ3 EXW US V8,31232-85,60,1182.0
EQ3 EXW US V8,31232-85,70,1232.0
EQ3 EXW US V8,31232-85,F,1832.0
EQ3 EXW US V8,31232-85,I,1982.0
EQ3 EXW US V8,31232-85,41,nan
EQ3 EXW US V8,31232-85,42,nan
EQ3 EXW US V8,31232-86,10,1028.0
EQ3 EXW US V8,31232-86,20,1068.0
EQ3 EXW US V8,31232-86,30,1098.0
EQ3 EXW US V8,31232-86,31,1098.0
EQ3 EXW US V8,31232-86,40,1128.0
EQ3 EXW US V8,31232-86,50,1178.0
EQ3 EXW US V8,31232-86,60,1228.0
EQ3 EXW US V8,31232-86,70,1278.0
EQ3 EXW US V8,31232-86,F,1878.0
EQ3 EXW US V8,31232-86,I,2028.0
EQ3 EXW US V8,31232-86,41,nan
EQ3 EXW US V8,31232-86,42,nan
EQ3 EXW US V8,31232-87,10,1028.0
EQ3 EXW US V8,31232-87,20,1068.0
EQ3 EXW US V8,31232-87,30,1098.0
EQ3 EXW US V8,31232-87,31,1098.0
EQ3 EXW US V8,31232-87,40,1128.0
EQ3 EXW US V8,31232-87,50,1178.0
EQ3 EXW US V8,31232-87,60,1228.0
EQ3 EXW US V8,31232-87,70,1278.0
EQ3 EXW US V8,31232-87,F,1878.0
EQ3 EXW US V8,31232-87,I,2028.0
EQ3 EXW US V8,31232-87,41,nan
EQ3 EXW US V8,31232-87,42,nan
EQ3 EXW US V8,31232-91,10,938.0
EQ3 EXW US V8,31232-91,20,978.0
EQ3 EXW US V8,31232-91,30,1008.0
EQ3 EXW US V8,31232-91,31,1008.0
EQ3 EXW US V8,31232-91,40,1038.0
EQ3 EXW US V8,31232-91,50,1088.0
EQ3 EXW US V8,31232-91,60,1138.0
EQ3 EXW US V8,31232-91,70,1188.0
EQ3 EXW US V8,31232-91,F,1788.0
EQ3 EXW US V8,31232-91,I,1938.0
EQ3 EXW US V8,31232-91,41,nan
EQ3 EXW US V8,31232-91,42,nan
EQ3 EXW US V8,31232-93,10,280.0
EQ3 EXW US V8,31232-93,20,300.0
EQ3 EXW US V8,31232-93,30,315.0
EQ3 EXW US V8,31232-93,31,315.0
EQ3 EXW US V8,31232-93,40,335.0
EQ3 EXW US V8,31232-93,50,355.0
EQ3 EXW US V8,31232-93,60,375.0
EQ3 EXW US V8,31232-93,70,395.0
EQ3 EXW US V8,31232-93,F,555.0
EQ3 EXW US V8,31232-93,I,615.0
EQ3 EXW US V8,31232-93,41,320.0
EQ3 EXW US V8,31232-93,42,340.0
EQ3 EXW US V8,31232-94,10,285.0
EQ3 EXW US V8,31232-94,20,305.0
EQ3 EXW US V8,31232-94,30,320.0
EQ3 EXW US V8,31232-94,31,320.0
EQ3 EXW US V8,31232-94,40,340.0
EQ3 EXW US V8,31232-94,50,360.0
EQ3 EXW US V8,31232-94,60,380.0
EQ3 EXW US V8,31232-94,70,400.0
EQ3 EXW US V8,31232-94,F,560.0
EQ3 EXW US V8,31232-94,I,620.0
EQ3 EXW US V8,31232-94,41,325.0
EQ3 EXW US V8,31232-94,42,345.0
EQ3 EXW US V8,31232-S3,10,1074.0
