30193-08,37193-08,1089.0,1129.0,1159.0,1159.0,1189.0,1239.0,1289.0,1339.0,1939.0,2089.0,,,1689.0,1689.0,1729.0,1779.0,1779.0,1824.0,1869.0,1914.0,1914.0,1959.0,2009.0,2364.0
30193-09,37193-09,720.0,740.0,755.0,755.0,790.0,825.0,860.0,895.0,1315.0,1420.0,,,970.0,970.0,1010.0,1060.0,1060.0,1105.0,1150.0,1195.0,1195.0,1240.0,1270.0,1420.0
30193-10,37193-10,573.0,593.0,608.0,608.0,628.0,648.0,668.0,688.0,913.0,973.0,,,898.0,898.0,938.0,988.0,988.0,1033.0,1078.0,1123.0,1123.0,1168.0,1198.0,1348.0
30193-11,37193-11,666.0,686.0,701.0,701.0,736.0,771.0,806.0,841.0,1261.0,1366.0,,,1041.0,1041.0,1081.0,1131.0,1131.0,1176.0,1221.0,1266.0,1266.0,1311.0,1341.0,1491.0
30193-12,37193-12,666.0,686.0,701.0,701.0,736.0,771.0,806.0,841.0,1261.0,1366.0,,,1041.0,1041.0,1081.0,1131.0,1131.0,1176.0,1221.0,1266.0,1266.0,1311.0,1341.0,1491.0
30193-14,37193-14,996.0,1016.0,1031.0,1031.0,1046.0,1066.0,1086.0,1106.0,1676.0,1796.0,,,1546.0,1546.0,1586.0,1636.0,1636.0,1681.0,1726.0,1771.0,1771.0,1816.0,1866.0,2221.0
30193-15,37193-15,995.0,1035.0,1065.0,1065.0,1095.0,1145.0,1195.0,1245.0,1845.0,1995.0,,,1495.0,1495.0,1535.0,1585.0,1585.0,1630.0,1675.0,1720.0,1720.0,1765.0,1815.0,2170.0
30193-16,37193-16,995.0,1035.0,1065.0,1065.0,1095.0,1145.0,1195.0,1245.0,1845.0,1995.0,,,1495.0,1495.0,1535.0,1585.0,1585.0,1630.0,1675.0,1720.0,1720.0,1765.0,1815.0,2170.0
30193-19,37193-19,1000.0,1040.0,1070.0,1070.0,1100.0,1150.0,1200.0,1250.0,1850.0,2000.0,,,1500.0,1500.0,1540.0,1590.0,1590.0,1635.0,1680.0,1725.0,1725.0,1770.0,1820.0,2175.0
30193-20,37193-20,1000.0,1040.0,1070.0,1070.0,1100.0,1150.0,1200.0,1250.0,1850.0,2000.0,,,1500.0,1500.0,1540.0,1590.0,1590.0,1635.0,1680.0,1725.0,1725.0,1770.0,1820.0,2175.0
30193-35,37193-35,996.0,1036.0,1066.0,1066.0,1096.0,1146.0,1196.0,1246.0,1676.0,1796.0,,,1496.0,1496.0,1536.0,1586.0,1586.0,1631.0,1676.0,1721.0,1721.0,1766.0,1816.0,2171.0
30193-36,37193-36,996.0,1036.0,1066.0,1066.0,1096.0,1146.0,1196.0,1246.0,1676.0,1796.0,,,1496.0,1496.0,1536.0,1586.0,1586.0,1631.0,1676.0,1721.0,1721.0,1766.0,1816.0,2171.0
30193-41,37193-41,147.0,152.0,157.0,157.0,162.0,172.0,182.0,187.0,317.0,347.0,,,172.0,172.0,177.0,182.0,182.0,187.0,197.0,207.0,207.0,217.0,222.0,257.0
30193-64,37193-64,336.0,356.0,371.0,371.0,391.0,411.0,431.0,451.0,611.0,671.0,326.0,346.0,486.0,486.0,506.0,521.0,521.0,536.0,546.0,556.0,556.0,566.0,576.0,706.0
30193-71,37193-71,622.0,642.0,657.0,657.0,677.0,697.0,717.0,737.0,962.0,1022.0,,,947.0,947.0,987.0,1037.0,1037.0,1082.0,1127.0,1172.0,1172.0,1217.0,1237.0,1622.0
30193-74,37193-74,355.0,375.0,390.0,390.0,410.0,430.0,450.0,470.0,630.0,690.0,365.0,385.0,505.0,505.0,525.0,540.0,540.0,555.0,565.0,575.0,575.0,585.0,595.0,725.0
30236-03,37236-03,989.0,1029.0,1059.0,1059.0,1089.0,1139.0,1189.0,1239.0,1839.0,1989.0,,,1589.0,1589.0,1629.0,1679.0,1679.0,1724.0,1769.0,1814.0,1814.0,1859.0,1909.0,2264.0
30236-S3,37236-S3,1211.0,1251.0,1281.0,1281.0,1311.0,1361.0,1411.0,1461.0,2061.0,2211.0,,,1811.0,1811.0,1851.0,1901.0,1901.0,1946.0,1991.0,2036.0,2036.0,2081.0,2131.0,2621.0
30237-03,37237-03,991.0,1031.0,1061.0,1061.0,1091.0,1141.0,1191.0,1241.0,1841.0,1991.0,,,1591.0,1591.0,1631.0,1681.0,1681.0,1726.0,1771.0,1816.0,1816.0,1861.0,1911.0,2266.0
30237-S3,37237-S3,1211.0,1251.0,1281.0,1281.0,1311.0,1361.0,1411.0,1461.0,2061.0,2211.0,,,1811.0,1811.0,1851.0,1901.0,1901.0,1946.0,1991.0,2036.0,2036.0,2081.0,2131.0,2621.0
30292-03,37292-03,1141.0,1181.0,1211.0,1211.0,1241.0,1291.0,1341.0,1391.0,1991.0,2141.0,,,1741.0,1741.0,1781.0,1831.0,1831.0,1876.0,1921.0,1966.0,1966.0,2011.0,2061.0,2416.0
30292-S3,37292-S3,1361.0,1401.0,1431.0,1431.0,1461.0,1511.0,1561.0,1611.0,2211.0,2361.0,,,1961.0,1961.0,2001.0,2051.0,2051.0,2096.0,2141.0,2186.0,2186.0,2231.0,2281.0,2771.0
30293-03,37293-03,1139.0,1179.0,1209.0,1209.0,1239.0,1289.0,1339.0,1389.0,1989.0,2139.0,,,1739.0,1739.0,1779.0,1829.0,1829.0,1874.0,1919.0,1964.0,1964.0,2009.0,2059.0,2414.0
30293-S3,37293-S3,1361.0,1401.0,1431.0,1431.0,1461.0,1511.0,1561.0,1611.0,2211.0,2361.0,,,1961.0,1961.0,2001.0,2051.0,2051.0,2096.0,2141.0,2186.0,2186.0,2231.0,2281.0,2771.0
30181-09,37181-09,754.0,774.0,789.0,789.0,824.0,859.0,894.0,929.0,1349.0,1454.0,,,1054.0,1054.0,1094.0,1144.0,1144.0,1189.0,1234.0,1279.0,1279.0,1324.0,1354.0,1504.0
30181-10,37181-10,469.0,489.0,504.0,504.0,524.0,544.0,564.0,584.0,809.0,869.0,,,769.0,769.0,809.0,859.0,859.0,904.0,949.0,994.0,994.0,1039.0,1069.0,1219.0
30181-11,37181-11,561.0,581.0,596.0,596.0,631.0,666.0,701.0,736.0,1156.0,1261.0,,,861.0,861.0,901.0,951.0,951.0,996.0,1041.0,1086.0,1086.0,1131.0,1161.0,1311.0
30181-12,37181-12,561.0,581.0,596.0,596.0,631.0,666.0,701.0,736.0,1156.0,1261.0,,,861.0,861.0,901.0,951.0,951.0,996.0,1041.0,1086.0,1086.0,1131.0,1161.0,1311.0
30181-H2,37181-H2,220.0,225.0,230.0,230.0,235.0,240.0,245.0,250.0,355.0,380.0,,,245.0,245.0,250.0,255.0,255.0,260.0,265.0,270.0,270.0,275.0,280.0,320.0
30191-09,37191-09,754.0,774.0,789.0,789.0,824.0,859.0,894.0,929.0,1349.0,1454.0,,,1054.0,1054.0,1094.0,1144.0,1144.0,1189.0,1234.0,1279.0,1279.0,1324.0,1354.0,1504.0
30191-10,37191-10,516.0,536.0,551.0,551.0,571.0,591.0,611.0,631.0,856.0,916.0,,,816.0,816.0,856.0,906.0,906.0,951.0,996.0,1041.0,1041.0,1086.0,1116.0,1266.0
30191-11,37191-11,607.0,627.0,642.0,642.0,677.0,712.0,747.0,782.0,1202.0,1307.0,,,907.0,907.0,947.0,997.0,997.0,1042.0,1087.0,1132.0,1132.0,1177.0,1207.0,1357.0
30191-12,37191-12,607.0,627.0,642.0,642.0,677.0,712.0,747.0,782.0,1202.0,1307.0,,,907.0,907.0,947.0,997.0,997.0,1042.0,1087.0,1132.0,1132.0,1177.0,1207.0,1357.0
30191-H3,37191-H3,249.0,254.0,259.0,259.0,264.0,269.0,274.0,279.0,384.0,409.0,,,274.0,274.0,279.0,284.0,284.0,289.0,294.0,299.0,299.0,304.0,309.0,349.0
30280-10,37280-10,969.0,989.0,1004.0,1004.0,1024.0,1044.0,1064.0,1084.0,1309.0,1369.0,,,1269.0,1269.0,1309.0,1359.0,1359.0,1404.0,1449.0,1494.0,1494.0,1539.0,1569.0,1719.0
30280-11,37280-11,1061.0,1081.0,1096.0,1096.0,1131.0,1166.0,1201.0,1236.0,1656.0,1761.0,,,1361.0,1361.0,1401.0,1451.0,1451.0,1496.0,1541.0,1586.0,1586.0,1631.0,1661.0,1811.0
30280-12,37280-12,1061.0,1081.0,1096.0,1096.0,1131.0,1166.0,1201.0,1236.0,1656.0,1761.0,,,1361.0,1361.0,1401.0,1451.0,1451.0,1496.0,1541.0,1586.0,1586.0,1631.0,1661.0,1811.0
30290-10,37290-10,1015.0,1035.0,1050.0,1050.0,1070.0,1090.0,1110.0,1130.0,1355.0,1415.0,,,1315.0,1315.0,1355.0,1405.0,1405.0,1450.0,1495.0,1540.0,1540.0,1585.0,1615.0,1765.0
30290-11,37290-11,1107.0,1127.0,1142.0,1142.0,1177.0,1212.0,1247.0,1282.0,1702.0,1807.0,,,1407.0,1407.0,1447.0,1497.0,1497.0,1542.0,1587.0,1632.0,1632.0,1677.0,1707.0,1857.0
30290-12,37290-12,1107.0,1127.0,1142.0,1142.0,1177.0,1212.0,1247.0,1282.0,1702.0,1807.0,,,1407.0,1407.0,1447.0,1497.0,1497.0,1542.0,1587.0,1632.0,1632.0,1677.0,1707.0,1857.0
31127-01,37127-01,825.0,865.0,895.0,895.0,925.0,975.0,1025.0,1075.0,1675.0,1825.0,,,1350.0,1350.0,1390.0,1440.0,1440.0,1485.0,1530.0,1575.0,1575.0,1620.0,1670.0,2160.0
31127-02,37127-02,506.0,526.0,541.0,541.0,561.0,581.0,601.0,621.0,931.0,1006.0,,,681.0,681.0,721.0,771.0,771.0,816.0,861.0,906.0,906.0,951.0,1001.0,1356.0
