PriceList,Catalog,GradeGroup,Price
EQ3 EXW CA V7,30157-87,42,nan
EQ3 EXW CA V7,30129-01,10,655.0
EQ3 EXW CA V7,30129-01,20,695.0
EQ3 EXW CA V7,30129-01,30,725.0
EQ3 EXW CA V7,30129-01,31,725.0
EQ3 EXW CA V7,30129-01,40,755.0
EQ3 EXW CA V7,30129-01,50,805.0
EQ3 EXW CA V7,30129-01,60,855.0
EQ3 EXW CA V7,30129-01,70,905.0
EQ3 EXW CA V7,30129-01,F,1505.0
EQ3 EXW CA V7,30129-01,I,1655.0
EQ3 EXW CA V7,30129-01,41,nan
EQ3 EXW CA V7,30129-01,42,nan
EQ3 EXW CA V7,30129-02,10,430.0
EQ3 EXW CA V7,30129-02,20,450.0
EQ3 EXW CA V7,30129-02,30,465.0
EQ3 EXW CA V7,30129-02,31,465.0
EQ3 EXW CA V7,30129-02,40,485.0
EQ3 EXW CA V7,30129-02,50,505.0
EQ3 EXW CA V7,30129-02,60,525.0
EQ3 EXW CA V7,30129-02,70,545.0
EQ3 EXW CA V7,30129-02,F,855.0
EQ3 EXW CA V7,30129-02,I,930.0
EQ3 EXW CA V7,30129-02,41,nan
EQ3 EXW CA V7,30129-02,42,nan
EQ3 EXW CA V7,30129-03,10,518.0
EQ3 EXW CA V7,30129-03,20,558.0
EQ3 EXW CA V7,30129-03,30,588.0
EQ3 EXW CA V7,30129-03,31,588.0
EQ3 EXW CA V7,30129-03,40,618.0
EQ3 EXW CA V7,30129-03,50,668.0
EQ3 EXW CA V7,30129-03,60,718.0
EQ3 EXW CA V7,30129-03,70,768.0
EQ3 EXW CA V7,30129-03,F,1368.0
EQ3 EXW CA V7,30129-03,I,1518.0
EQ3 EXW CA V7,30129-03,41,nan
EQ3 EXW CA V7,30129-03,42,nan
EQ3 EXW CA V7,30129-07,10,496.0
EQ3 EXW CA V7,30129-07,20,536.0
EQ3 EXW CA V7,30129-07,30,566.0
EQ3 EXW CA V7,30129-07,31,566.0
EQ3 EXW CA V7,30129-07,40,596.0
EQ3 EXW CA V7,30129-07,50,646.0
EQ3 EXW CA V7,30129-07,60,696.0
EQ3 EXW CA V7,30129-07,70,746.0
EQ3 EXW CA V7,30129-07,F,1346.0
EQ3 EXW CA V7,30129-07,I,1496.0
EQ3 EXW CA V7,30129-07,41,nan
EQ3 EXW CA V7,30129-07,42,nan
EQ3 EXW CA V7,30129-08,10,496.0
EQ3 EXW CA V7,30129-08,20,536.0
EQ3 EXW CA V7,30129-08,30,566.0
EQ3 EXW CA V7,30129-08,31,566.0
EQ3 EXW CA V7,30129-08,40,596.0
EQ3 EXW CA V7,30129-08,50,646.0
EQ3 EXW CA V7,30129-08,60,696.0
EQ3 EXW CA V7,30129-08,70,746.0
EQ3 EXW CA V7,30129-08,F,1346.0
EQ3 EXW CA V7,30129-08,I,1496.0
EQ3 EXW CA V7,30129-08,41,nan
EQ3 EXW CA V7,30129-08,42,nan
EQ3 EXW CA V7,30129-10,10,387.0
EQ3 EXW CA V7,30129-10,20,407.0
EQ3 EXW CA V7,30129-10,30,422.0
EQ3 EXW CA V7,30129-10,31,422.0
EQ3 EXW CA V7,30129-10,40,442.0
EQ3 EXW CA V7,30129-10,50,462.0
EQ3 EXW CA V7,30129-10,60,482.0
EQ3 EXW CA V7,30129-10,70,502.0
EQ3 EXW CA V7,30129-10,F,727.0
EQ3 EXW CA V7,30129-10,I,787.0
EQ3 EXW CA V7,30129-10,41,nan
EQ3 EXW CA V7,30129-10,42,nan
EQ3 EXW CA V7,30129-15,10,498.0
EQ3 EXW CA V7,30129-15,20,538.0
EQ3 EXW CA V7,30129-15,30,568.0
EQ3 EXW CA V7,30129-15,31,568.0
EQ3 EXW CA V7,30129-15,40,598.0
EQ3 EXW CA V7,30129-15,50,648.0
EQ3 EXW CA V7,30129-15,60,698.0
EQ3 EXW CA V7,30129-15,70,748.0
EQ3 EXW CA V7,30129-15,F,1348.0
EQ3 EXW CA V7,30129-15,I,1498.0
EQ3 EXW CA V7,30129-15,41,nan
EQ3 EXW CA V7,30129-15,42,nan
EQ3 EXW CA V7,30129-16,10,498.0
EQ3 EXW CA V7,30129-16,20,538.0
EQ3 EXW CA V7,30129-16,30,568.0
EQ3 EXW CA V7,30129-16,31,568.0
EQ3 EXW CA V7,30129-16,40,598.0
EQ3 EXW CA V7,30129-16,50,648.0
EQ3 EXW CA V7,30129-16,60,698.0
EQ3 EXW CA V7,30129-16,70,748.0
EQ3 EXW CA V7,30129-16,F,1348.0
EQ3 EXW CA V7,30129-16,I,1498.0
EQ3 EXW CA V7,30129-16,41,nan
EQ3 EXW CA V7,30129-16,42,nan
EQ3 EXW CA V7,30129-21,10,954.0
EQ3 EXW CA V7,30129-21,20,994.0
EQ3 EXW CA V7,30129-21,30,1024.0
EQ3 EXW CA V7,30129-21,31,1024.0
EQ3 EXW CA V7,30129-21,40,1054.0
EQ3 EXW CA V7,30129-21,50,1104.0
EQ3 EXW CA V7,30129-21,60,1154.0
EQ3 EXW CA V7,30129-21,70,1204.0
EQ3 EXW CA V7,30129-21,F,1804.0
EQ3 EXW CA V7,30129-21,I,1954.0
EQ3 EXW CA V7,30129-21,41,nan
EQ3 EXW CA V7,30129-21,42,nan
EQ3 EXW CA V7,30129-39,10,727.0
EQ3 EXW CA V7,30129-39,20,767.0
EQ3 EXW CA V7,30129-39,30,797.0
EQ3 EXW CA V7,30129-39,31,797.0
EQ3 EXW CA V7,30129-39,40,827.0
EQ3 EXW CA V7,30129-39,50,877.0
EQ3 EXW CA V7,30129-39,60,927.0
EQ3 EXW CA V7,30129-39,70,977.0
EQ3 EXW CA V7,30129-39,F,1577.0
EQ3 EXW CA V7,30129-39,I,1727.0
EQ3 EXW CA V7,30129-39,41,nan
EQ3 EXW CA V7,30129-39,42,nan
EQ3 EXW CA V7,30129-40,10,727.0
EQ3 EXW CA V7,30129-40,20,767.0
EQ3 EXW CA V7,30129-40,30,797.0
EQ3 EXW CA V7,30129-40,31,797.0
EQ3 EXW CA V7,30129-40,40,827.0
EQ3 EXW CA V7,30129-40,50,877.0
EQ3 EXW CA V7,30129-40,60,927.0
EQ3 EXW CA V7,30129-40,70,977.0
EQ3 EXW CA V7,30129-40,F,1577.0
EQ3 EXW CA V7,30129-40,I,1727.0
EQ3 EXW CA V7,30129-40,41,nan
EQ3 EXW CA V7,30129-40,42,nan
EQ3 EXW CA V7,30129-86,10,734.0
EQ3 EXW CA V7,30129-86,20,774.0
EQ3 EXW CA V7,30129-86,30,804.0
EQ3 EXW CA V7,30129-86,31,804.0
EQ3 EXW CA V7,30129-86,40,834.0
EQ3 EXW CA V7,30129-86,50,884.0
EQ3 EXW CA V7,30129-86,60,934.0
EQ3 EXW CA V7,30129-86,70,984.0
EQ3 EXW CA V7,30129-86,F,1584.0
EQ3 EXW CA V7,30129-86,I,1734.0
EQ3 EXW CA V7,30129-86,41,nan
EQ3 EXW CA V7,30129-86,42,nan
EQ3 EXW CA V7,30129-87,10,734.0
EQ3 EXW CA V7,30129-87,20,774.0
EQ3 EXW CA V7,30129-87,30,804.0
EQ3 EXW CA V7,30129-87,31,804.0
EQ3 EXW CA V7,30129-87,40,834.0
EQ3 EXW CA V7,30129-87,50,884.0
EQ3 EXW CA V7,30129-87,60,934.0
EQ3 EXW CA V7,30129-87,70,984.0
EQ3 EXW CA V7,30129-87,F,1584.0
EQ3 EXW CA V7,30129-87,I,1734.0
EQ3 EXW CA V7,30129-87,41,nan
EQ3 EXW CA V7,30129-87,42,nan
EQ3 EXW CA V7,30042-01,10,473.0
EQ3 EXW CA V7,30042-01,20,513.0
EQ3 EXW CA V7,30042-01,30,543.0
EQ3 EXW CA V7,30042-01,31,543.0
EQ3 EXW CA V7,30042-01,40,573.0
EQ3 EXW CA V7,30042-01,50,623.0
EQ3 EXW CA V7,30042-01,60,673.0
EQ3 EXW CA V7,30042-01,70,723.0
EQ3 EXW CA V7,30042-01,F,1323.0
EQ3 EXW CA V7,30042-01,I,1473.0
EQ3 EXW CA V7,30042-01,41,nan
EQ3 EXW CA V7,30042-01,42,nan
EQ3 EXW CA V7,30042-02,10,325.0
EQ3 EXW CA V7,30042-02,20,345.0
EQ3 EXW CA V7,30042-02,30,360.0
EQ3 EXW CA V7,30042-02,31,360.0
EQ3 EXW CA V7,30042-02,40,380.0
EQ3 EXW CA V7,30042-02,50,400.0
EQ3 EXW CA V7,30042-02,60,420.0
EQ3 EXW CA V7,30042-02,70,440.0
EQ3 EXW CA V7,30042-02,F,750.0
EQ3 EXW CA V7,30042-02,I,825.0
EQ3 EXW CA V7,30042-02,41,nan
EQ3 EXW CA V7,30042-02,42,nan
EQ3 EXW CA V7,30042-03,10,389.0
EQ3 EXW CA V7,30042-03,20,429.0
EQ3 EXW CA V7,30042-03,30,459.0
EQ3 EXW CA V7,30042-03,31,459.0
EQ3 EXW CA V7,30042-03,40,489.0
EQ3 EXW CA V7,30042-03,50,539.0
EQ3 EXW CA V7,30042-03,60,589.0
EQ3 EXW CA V7,30042-03,70,639.0
EQ3 EXW CA V7,30042-03,F,1239.0
EQ3 EXW CA V7,30042-03,I,1389.0
EQ3 EXW CA V7,30042-03,41,nan
EQ3 EXW CA V7,30042-03,42,nan
EQ3 EXW CA V7,30042-94,10,175.0
EQ3 EXW CA V7,30042-94,20,195.0
EQ3 EXW CA V7,30042-94,30,210.0
EQ3 EXW CA V7,30042-94,31,210.0
EQ3 EXW CA V7,30042-94,40,230.0
EQ3 EXW CA V7,30042-94,50,250.0
EQ3 EXW CA V7,30042-94,60,270.0
EQ3 EXW CA V7,30042-94,70,290.0
EQ3 EXW CA V7,30042-94,F,450.0
EQ3 EXW CA V7,30042-94,I,510.0
EQ3 EXW CA V7,30042-94,41,230.0
EQ3 EXW CA V7,30042-94,42,250.0
EQ3 EXW CA V7,30295-32,10,195.0
EQ3 EXW CA V7,30295-32,20,205.0
EQ3 EXW CA V7,30295-32,30,220.0
EQ3 EXW CA V7,30295-32,31,220.0
EQ3 EXW CA V7,30295-32,40,235.0
EQ3 EXW CA V7,30295-32,50,250.0
EQ3 EXW CA V7,30295-32,60,265.0
EQ3 EXW CA V7,30295-32,70,285.0
EQ3 EXW CA V7,30295-32,F,365.0
EQ3 EXW CA V7,30295-32,I,395.0
EQ3 EXW CA V7,30295-32,41,190.0
EQ3 EXW CA V7,30295-32,42,205.0
EQ3 EXW CA V7,30295-34,10,335.0
EQ3 EXW CA V7,30295-34,20,345.0
EQ3 EXW CA V7,30295-34,30,360.0
EQ3 EXW CA V7,30295-34,31,360.0
EQ3 EXW CA V7,30295-34,40,375.0
EQ3 EXW CA V7,30295-34,50,390.0
EQ3 EXW CA V7,30295-34,60,405.0
EQ3 EXW CA V7,30295-34,70,425.0
EQ3 EXW CA V7,30295-34,F,590.0
EQ3 EXW CA V7,30295-34,I,635.0
EQ3 EXW CA V7,30295-34,41,290.0
EQ3 EXW CA V7,30295-34,42,305.0
EQ3 EXW CA V7,30295-54,10,467.0
EQ3 EXW CA V7,30295-54,20,507.0
EQ3 EXW CA V7,30295-54,30,537.0
EQ3 EXW CA V7,30295-54,31,537.0
EQ3 EXW CA V7,30295-54,40,567.0
EQ3 EXW CA V7,30295-54,50,617.0
EQ3 EXW CA V7,30295-54,60,667.0
EQ3 EXW CA V7,30295-54,70,717.0
EQ3 EXW CA V7,30295-54,F,892.0
EQ3 EXW CA V7,30295-54,I,967.0
EQ3 EXW CA V7,30295-54,41,512.0
EQ3 EXW CA V7,30295-54,42,562.0
EQ3 EXW CA V7,30295-65,10,32.0
EQ3 EXW CA V7,30295-65,20,37.0
EQ3 EXW CA V7,30295-65,30,42.0
EQ3 EXW CA V7,30295-65,31,42.0
EQ3 EXW CA V7,30295-65,40,47.0
EQ3 EXW CA V7,30295-65,50,57.0
EQ3 EXW CA V7,30295-65,60,67.0
EQ3 EXW CA V7,30295-65,70,72.0
EQ3 EXW CA V7,30295-65,F,202.0
EQ3 EXW CA V7,30295-65,I,232.0
EQ3 EXW CA V7,30295-65,41,47.0
EQ3 EXW CA V7,30295-65,42,57.0
EQ3 EXW CA V7,30295-66,10,64.0
EQ3 EXW CA V7,30295-66,20,69.0
EQ3 EXW CA V7,30295-66,30,74.0
EQ3 EXW CA V7,30295-66,31,74.0
EQ3 EXW CA V7,30295-66,40,79.0
EQ3 EXW CA V7,30295-66,50,89.0
EQ3 EXW CA V7,30295-66,60,99.0
EQ3 EXW CA V7,30295-66,70,104.0
EQ3 EXW CA V7,30295-66,F,234.0
EQ3 EXW CA V7,30295-66,I,264.0
EQ3 EXW CA V7,30295-66,41,79.0
EQ3 EXW CA V7,30295-66,42,89.0
EQ3 EXW CA V7,30295-67,10,37.0
EQ3 EXW CA V7,30295-67,20,42.0
EQ3 EXW CA V7,30295-67,30,47.0
EQ3 EXW CA V7,30295-67,31,47.0
EQ3 EXW CA V7,30295-67,40,52.0
EQ3 EXW CA V7,30295-67,50,62.0
EQ3 EXW CA V7,30295-67,60,72.0
EQ3 EXW CA V7,30295-67,70,77.0
EQ3 EXW CA V7,30295-67,F,207.0
EQ3 EXW CA V7,30295-67,I,237.0
EQ3 EXW CA V7,30295-67,41,52.0
EQ3 EXW CA V7,30295-67,42,62.0
EQ3 EXW CA V7,30135-SB,10,431.0
EQ3 EXW CA V7,30135-SB,20,451.0
EQ3 EXW CA V7,30135-SB,30,466.0
EQ3 EXW CA V7,30135-SB,31,466.0
EQ3 EXW CA V7,30135-SB,40,486.0
EQ3 EXW CA V7,30135-SB,50,506.0
EQ3 EXW CA V7,30135-SB,60,526.0
EQ3 EXW CA V7,30135-SB,70,546.0
EQ3 EXW CA V7,30135-SB,F,706.0
EQ3 EXW CA V7,30135-SB,I,781.0
EQ3 EXW CA V7,30135-SB,41,nan
EQ3 EXW CA V7,30135-SB,42,nan
EQ3 EXW CA V7,30135-MB,10,454.0
EQ3 EXW CA V7,30135-MB,20,474.0
EQ3 EXW CA V7,30135-MB,30,489.0
EQ3 EXW CA V7,30135-MB,31,489.0
EQ3 EXW CA V7,30135-MB,40,509.0
EQ3 EXW CA V7,30135-MB,50,529.0
EQ3 EXW CA V7,30135-MB,60,549.0
EQ3 EXW CA V7,30135-MB,70,569.0
EQ3 EXW CA V7,30135-MB,F,729.0
EQ3 EXW CA V7,30135-MB,I,804.0
EQ3 EXW CA V7,30135-MB,41,nan
EQ3 EXW CA V7,30135-MB,42,nan
EQ3 EXW CA V7,30135-LB,10,499.0
EQ3 EXW CA V7,30135-LB,20,519.0
EQ3 EXW CA V7,30135-LB,30,534.0
EQ3 EXW CA V7,30135-LB,31,534.0
EQ3 EXW CA V7,30135-LB,40,554.0
EQ3 EXW CA V7,30135-LB,50,574.0
EQ3 EXW CA V7,30135-LB,60,594.0
EQ3 EXW CA V7,30135-LB,70,614.0
EQ3 EXW CA V7,30135-LB,F,774.0
EQ3 EXW CA V7,30135-LB,I,849.0
EQ3 EXW CA V7,30135-LB,41,nan
EQ3 EXW CA V7,30135-LB,42,nan
EQ3 EXW CA V7,30125-02,10,530.0
EQ3 EXW CA V7,30125-02,20,550.0
EQ3 EXW CA V7,30125-02,30,565.0
EQ3 EXW CA V7,30125-02,31,565.0
EQ3 EXW CA V7,30125-02,40,585.0
EQ3 EXW CA V7,30125-02,50,605.0
EQ3 EXW CA V7,30125-02,60,625.0
EQ3 EXW CA V7,30125-02,70,645.0
EQ3 EXW CA V7,30125-02,F,955.0
EQ3 EXW CA V7,30125-02,I,1030.0
EQ3 EXW CA V7,30125-02,41,585.0
EQ3 EXW CA V7,30125-02,42,605.0
EQ3 EXW CA V7,30125-04,10,342.0
EQ3 EXW CA V7,30125-04,20,362.0
EQ3 EXW CA V7,30125-04,30,377.0
EQ3 EXW CA V7,30125-04,31,377.0
EQ3 EXW CA V7,30125-04,40,397.0
EQ3 EXW CA V7,30125-04,50,417.0
EQ3 EXW CA V7,30125-04,60,437.0
EQ3 EXW CA V7,30125-04,70,457.0
EQ3 EXW CA V7,30125-04,F,682.0
EQ3 EXW CA V7,30125-04,I,742.0
EQ3 EXW CA V7,30125-04,41,nan
EQ3 EXW CA V7,30125-04,42,nan
EQ3 EXW CA V7,30073-02,10,322.0
EQ3 EXW CA V7,30073-02,20,342.0
EQ3 EXW CA V7,30073-02,30,357.0
EQ3 EXW CA V7,30073-02,31,357.0
EQ3 EXW CA V7,30073-02,40,377.0
EQ3 EXW CA V7,30073-02,50,397.0
EQ3 EXW CA V7,30073-02,60,417.0
EQ3 EXW CA V7,30073-02,70,437.0
EQ3 EXW CA V7,30073-02,F,747.0
EQ3 EXW CA V7,30073-02,I,822.0
EQ3 EXW CA V7,30073-02,41,nan
EQ3 EXW CA V7,30073-02,42,nan
EQ3 EXW CA V7,30073-04,10,169.0
EQ3 EXW CA V7,30073-04,20,189.0
EQ3 EXW CA V7,30073-04,30,204.0
EQ3 EXW CA V7,30073-04,31,204.0
EQ3 EXW CA V7,30073-04,40,224.0
EQ3 EXW CA V7,30073-04,50,244.0
EQ3 EXW CA V7,30073-04,60,264.0
EQ3 EXW CA V7,30073-04,70,284.0
EQ3 EXW CA V7,30073-04,F,509.0
EQ3 EXW CA V7,30073-04,I,569.0
EQ3 EXW CA V7,30073-04,41,nan
EQ3 EXW CA V7,30073-04,42,nan
EQ3 EXW CA V7,30073-71,10,421.0
EQ3 EXW CA V7,30073-71,20,441.0
EQ3 EXW CA V7,30073-71,30,456.0
EQ3 EXW CA V7,30073-71,31,456.0
EQ3 EXW CA V7,30073-71,40,476.0
EQ3 EXW CA V7,30073-71,50,496.0
EQ3 EXW CA V7,30073-71,60,516.0
EQ3 EXW CA V7,30073-71,70,536.0
EQ3 EXW CA V7,30073-71,F,761.0
EQ3 EXW CA V7,30073-71,I,821.0
EQ3 EXW CA V7,30073-71,41,nan
EQ3 EXW CA V7,30073-71,42,nan
EQ3 EXW CA V7,30212-62,10,895.0
EQ3 EXW CA V7,30212-62,20,915.0
EQ3 EXW CA V7,30212-62,30,930.0
EQ3 EXW CA V7,30212-62,31,930.0
EQ3 EXW CA V7,30212-62,40,950.0
EQ3 EXW CA V7,30212-62,50,970.0
EQ3 EXW CA V7,30212-62,60,990.0
EQ3 EXW CA V7,30212-62,70,1010.0
EQ3 EXW CA V7,30212-62,F,1235.0
EQ3 EXW CA V7,30212-62,I,1295.0
EQ3 EXW CA V7,30212-62,41,nan
EQ3 EXW CA V7,30212-62,42,nan
EQ3 EXW CA V7,30144-04,10,141.0
EQ3 EXW CA V7,30144-04,20,146.0
EQ3 EXW CA V7,30144-04,30,151.0
EQ3 EXW CA V7,30144-04,31,151.0
EQ3 EXW CA V7,30144-04,40,161.0
EQ3 EXW CA V7,30144-04,50,171.0
EQ3 EXW CA V7,30144-04,60,181.0
EQ3 EXW CA V7,30144-04,70,191.0
EQ3 EXW CA V7,30144-04,F,311.0
EQ3 EXW CA V7,30144-04,I,341.0
EQ3 EXW CA V7,30144-04,41,nan
EQ3 EXW CA V7,30144-04,42,nan
EQ3 EXW CA V7,30107-98,10,136.0
EQ3 EXW CA V7,30107-98,20,146.0
EQ3 EXW CA V7,30107-98,30,161.0
EQ3 EXW CA V7,30107-98,31,161.0
EQ3 EXW CA V7,30107-98,40,181.0
EQ3 EXW CA V7,30107-98,50,206.0
EQ3 EXW CA V7,30107-98,60,231.0
EQ3 EXW CA V7,30107-98,70,251.0
EQ3 EXW CA V7,30107-98,F,476.0
EQ3 EXW CA V7,30107-98,I,536.0
EQ3 EXW CA V7,30107-98,41,181.0
EQ3 EXW CA V7,30107-98,42,206.0
EQ3 EXW CA V7,30142-04,10,97.0
EQ3 EXW CA V7,30142-04,20,102.0
EQ3 EXW CA V7,30142-04,30,107.0
EQ3 EXW CA V7,30142-04,31,107.0
EQ3 EXW CA V7,30142-04,40,117.0
EQ3 EXW CA V7,30142-04,50,127.0
EQ3 EXW CA V7,30142-04,60,137.0
EQ3 EXW CA V7,30142-04,70,147.0
EQ3 EXW CA V7,30142-04,F,267.0
EQ3 EXW CA V7,30142-04,I,297.0
EQ3 EXW CA V7,30142-04,41,nan
EQ3 EXW CA V7,30142-04,42,nan
EQ3 EXW CA V7,30000-04,10,97.0
EQ3 EXW CA V7,30000-04,20,102.0
EQ3 EXW CA V7,30000-04,30,107.0
EQ3 EXW CA V7,30000-04,31,107.0
EQ3 EXW CA V7,30000-04,40,117.0
EQ3 EXW CA V7,30000-04,50,127.0
EQ3 EXW CA V7,30000-04,60,137.0
EQ3 EXW CA V7,30000-04,70,147.0
EQ3 EXW CA V7,30000-04,F,267.0
EQ3 EXW CA V7,30000-04,I,297.0
EQ3 EXW CA V7,30000-04,41,97.0
EQ3 EXW CA V7,30000-04,42,107.0
EQ3 EXW CA V7,30249-71,10,719.0
EQ3 EXW CA V7,30249-71,20,739.0
EQ3 EXW CA V7,30249-71,30,754.0
EQ3 EXW CA V7,30249-71,31,754.0
EQ3 EXW CA V7,30249-71,40,774.0
EQ3 EXW CA V7,30249-71,50,794.0
EQ3 EXW CA V7,30249-71,60,814.0
EQ3 EXW CA V7,30249-71,70,834.0
EQ3 EXW CA V7,30249-71,F,1059.0
EQ3 EXW CA V7,30249-71,I,1119.0
EQ3 EXW CA V7,30249-71,41,nan
EQ3 EXW CA V7,30249-71,42,nan
EQ3 EXW CA V7,30249-04,10,294.0
EQ3 EXW CA V7,30249-04,20,314.0
EQ3 EXW CA V7,30249-04,30,329.0
EQ3 EXW CA V7,30249-04,31,329.0
EQ3 EXW CA V7,30249-04,40,349.0
EQ3 EXW CA V7,30249-04,50,369.0
EQ3 EXW CA V7,30249-04,60,389.0
EQ3 EXW CA V7,30249-04,70,409.0
EQ3 EXW CA V7,30249-04,F,634.0
EQ3 EXW CA V7,30249-04,I,694.0
EQ3 EXW CA V7,30249-04,41,nan
EQ3 EXW CA V7,30249-04,42,nan
EQ3 EXW CA V7,30183-47,10,223.0
EQ3 EXW CA V7,30183-47,20,238.0
EQ3 EXW CA V7,30183-47,30,248.0
EQ3 EXW CA V7,30183-47,31,248.0
EQ3 EXW CA V7,30183-47,40,263.0
EQ3 EXW CA V7,30183-47,50,283.0
EQ3 EXW CA V7,30183-47,60,303.0
EQ3 EXW CA V7,30183-47,70,323.0
EQ3 EXW CA V7,30183-47,F,623.0
EQ3 EXW CA V7,30183-47,I,698.0
EQ3 EXW CA V7,30183-47,41,nan
EQ3 EXW CA V7,30183-47,42,nan
EQ3 EXW CA V7,30183-51,10,155.0
EQ3 EXW CA V7,30183-51,20,165.0
EQ3 EXW CA V7,30183-51,30,175.0
EQ3 EXW CA V7,30183-51,31,175.0
EQ3 EXW CA V7,30183-51,40,185.0
EQ3 EXW CA V7,30183-51,50,195.0
EQ3 EXW CA V7,30183-51,60,205.0
EQ3 EXW CA V7,30183-51,70,215.0
EQ3 EXW CA V7,30183-51,F,335.0
EQ3 EXW CA V7,30183-51,I,365.0
EQ3 EXW CA V7,30183-51,41,nan
EQ3 EXW CA V7,30183-51,42,nan
EQ3 EXW CA V7,30183-48,10,246.0
EQ3 EXW CA V7,30183-48,20,261.0
EQ3 EXW CA V7,30183-48,30,271.0
EQ3 EXW CA V7,30183-48,31,271.0
EQ3 EXW CA V7,30183-48,40,286.0
EQ3 EXW CA V7,30183-48,50,306.0
EQ3 EXW CA V7,30183-48,60,326.0
EQ3 EXW CA V7,30183-48,70,346.0
EQ3 EXW CA V7,30183-48,F,646.0
EQ3 EXW CA V7,30183-48,I,721.0
EQ3 EXW CA V7,30183-48,41,nan
EQ3 EXW CA V7,30183-48,42,nan
EQ3 EXW CA V7,30183-49,10,254.0
EQ3 EXW CA V7,30183-49,20,269.0
EQ3 EXW CA V7,30183-49,30,279.0
EQ3 EXW CA V7,30183-49,31,279.0
EQ3 EXW CA V7,30183-49,40,294.0
EQ3 EXW CA V7,30183-49,50,314.0
EQ3 EXW CA V7,30183-49,60,334.0
EQ3 EXW CA V7,30183-49,70,354.0
EQ3 EXW CA V7,30183-49,F,654.0
EQ3 EXW CA V7,30183-49,I,729.0
EQ3 EXW CA V7,30183-49,41,nan
EQ3 EXW CA V7,30183-49,42,nan
EQ3 EXW CA V7,30183-52,10,154.0
EQ3 EXW CA V7,30183-52,20,164.0
EQ3 EXW CA V7,30183-52,30,174.0
EQ3 EXW CA V7,30183-52,31,174.0
EQ3 EXW CA V7,30183-52,40,184.0
EQ3 EXW CA V7,30183-52,50,194.0
EQ3 EXW CA V7,30183-52,60,204.0
EQ3 EXW CA V7,30183-52,70,214.0
EQ3 EXW CA V7,30183-52,F,334.0
EQ3 EXW CA V7,30183-52,I,364.0
EQ3 EXW CA V7,30183-52,41,nan
EQ3 EXW CA V7,30183-52,42,nan
EQ3 EXW CA V7,30183-50,10,352.0
EQ3 EXW CA V7,30183-50,20,367.0
EQ3 EXW CA V7,30183-50,30,377.0
EQ3 EXW CA V7,30183-50,31,377.0
EQ3 EXW CA V7,30183-50,40,392.0
EQ3 EXW CA V7,30183-50,50,412.0
EQ3 EXW CA V7,30183-50,60,432.0
EQ3 EXW CA V7,30183-50,70,452.0
EQ3 EXW CA V7,30183-50,F,752.0
EQ3 EXW CA V7,30183-50,I,827.0
EQ3 EXW CA V7,30183-50,41,nan
EQ3 EXW CA V7,30183-50,42,nan
EQ3 EXW CA V7,30185-47,10,159.0
EQ3 EXW CA V7,30185-47,20,174.0
EQ3 EXW CA V7,30185-47,30,184.0
EQ3 EXW CA V7,30185-47,31,184.0
EQ3 EXW CA V7,30185-47,40,199.0
EQ3 EXW CA V7,30185-47,50,219.0
EQ3 EXW CA V7,30185-47,60,239.0
EQ3 EXW CA V7,30185-47,70,259.0
EQ3 EXW CA V7,30185-47,F,559.0
EQ3 EXW CA V7,30185-47,I,634.0
EQ3 EXW CA V7,30185-47,41,nan
EQ3 EXW CA V7,30185-47,42,nan
EQ3 EXW CA V7,30185-51,10,155.0
EQ3 EXW CA V7,30185-51,20,165.0
EQ3 EXW CA V7,30185-51,30,175.0
EQ3 EXW CA V7,30185-51,31,175.0
EQ3 EXW CA V7,30185-51,40,185.0
EQ3 EXW CA V7,30185-51,50,195.0
EQ3 EXW CA V7,30185-51,60,205.0
EQ3 EXW CA V7,30185-51,70,215.0
EQ3 EXW CA V7,30185-51,F,335.0
EQ3 EXW CA V7,30185-51,I,365.0
EQ3 EXW CA V7,30185-51,41,nan
EQ3 EXW CA V7,30185-51,42,nan
EQ3 EXW CA V7,30185-48,10,183.0
EQ3 EXW CA V7,30185-48,20,198.0
EQ3 EXW CA V7,30185-48,30,208.0
EQ3 EXW CA V7,30185-48,31,208.0
EQ3 EXW CA V7,30185-48,40,223.0
EQ3 EXW CA V7,30185-48,50,243.0
EQ3 EXW CA V7,30185-48,60,263.0
EQ3 EXW CA V7,30185-48,70,283.0
EQ3 EXW CA V7,30185-48,F,583.0
EQ3 EXW CA V7,30185-48,I,658.0
EQ3 EXW CA V7,30185-48,41,nan
EQ3 EXW CA V7,30185-48,42,nan
EQ3 EXW CA V7,30185-49,10,208.0
EQ3 EXW CA V7,30185-49,20,223.0
EQ3 EXW CA V7,30185-49,30,233.0
EQ3 EXW CA V7,30185-49,31,233.0
EQ3 EXW CA V7,30185-49,40,248.0
EQ3 EXW CA V7,30185-49,50,268.0
EQ3 EXW CA V7,30185-49,60,288.0
EQ3 EXW CA V7,30185-49,70,308.0
EQ3 EXW CA V7,30185-49,F,608.0
EQ3 EXW CA V7,30185-49,I,683.0
EQ3 EXW CA V7,30185-49,41,nan
EQ3 EXW CA V7,30185-49,42,nan
EQ3 EXW CA V7,30185-52,10,154.0
EQ3 EXW CA V7,30185-52,20,164.0
EQ3 EXW CA V7,30185-52,30,174.0
EQ3 EXW CA V7,30185-52,31,174.0
EQ3 EXW CA V7,30185-52,40,184.0
